from_shape,to_shape,count,p_to_given_from,p_to_background,lift,book,level,shape_field,transition_accent_mode
P<=4_A2_C0,P<=4_A5_C0,29,0.05765408,0.05264868,1.09507155,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A0-1_C0,28,0.03660131,0.04777381,0.76613757,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A3_C0,27,0.225,0.24894378,0.90381854,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A4_C0,27,0.15428571,0.18719532,0.82419643,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P7-9_A6-7_C0,26,0.04513889,0.03899903,1.15743634,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P5-6_A6-7_C0,25,0.04340278,0.05492363,0.79023874,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A2_C0,24,0.13714286,0.16314592,0.84061468,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A5_C0,24,0.04166667,0.05264868,0.79140947,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A4_C0,23,0.04572565,0.05687358,0.8039875,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P<=4_A4_C0,23,0.14197531,0.18719532,0.75843407,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A4_C0,22,0.18333333,0.18719532,0.97936921,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A2_C0,22,0.18333333,0.16314592,1.12373838,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A6-7_C0,21,0.0417495,0.05492363,0.7601374,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P<=4_A2_C0,20,0.13605442,0.16314592,0.83394314,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P5-6_A4_C0,20,0.07352941,0.05687358,1.29285714,leviticus,minor,transition_bucket_shape,taam_events
P3_A3_C0,P3_A3_C0,68,0.16666667,0.13259669,1.25694444,leviticus,minor,transition_exact_shape,taam_events
P2_A2_C0,P3_A3_C0,54,0.169279,0.13259669,1.27664577,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P3_A4_C0,52,0.12745098,0.08547286,1.49112801,leviticus,minor,transition_exact_shape,taam_events
P2_A2_C0,P3_A4_C0,42,0.13166144,0.08547286,1.54038881,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P2_A2_C0,41,0.1004902,0.10367241,0.96930512,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P4_A4_C0,34,0.08333333,0.09424764,0.8841954,leviticus,minor,transition_exact_shape,taam_events
P4_A4_C0,P3_A3_C0,34,0.11724138,0.13259669,0.8841954,leviticus,minor,transition_exact_shape,taam_events
P2_A2_C0,P2_A2_C0,33,0.10344828,0.10367241,0.99783807,leviticus,minor,transition_exact_shape,taam_events
P2_A2_C0,P4_A4_C0,32,0.10031348,0.09424764,1.06436061,leviticus,minor,transition_exact_shape,taam_events
P3_A4_C0,P4_A4_C0,31,0.11787072,0.09424764,1.25064901,leviticus,minor,transition_exact_shape,taam_events
P3_A4_C0,P3_A3_C0,30,0.11406844,0.13259669,0.86026616,leviticus,minor,transition_exact_shape,taam_events
P4_A3_C0,P3_A3_C0,30,0.14018692,0.13259669,1.05724299,leviticus,minor,transition_exact_shape,taam_events
P4_A4_C0,P2_A2_C0,30,0.10344828,0.10367241,0.99783807,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P2_A3_C0,29,0.07107843,0.04647384,1.5294289,leviticus,minor,transition_exact_shape,taam_events
P4_A4_C0,P3_A4_C0,28,0.09655172,0.08547286,1.12961846,leviticus,minor,transition_exact_shape,taam_events
P4_A4_C0,P4_A4_C0,28,0.09655172,0.09424764,1.02444709,leviticus,minor,transition_exact_shape,taam_events
P3_A4_C0,P4_A3_C0,26,0.09885932,0.06954826,1.42144913,leviticus,minor,transition_exact_shape,taam_events
P4_A3_C0,P2_A2_C0,25,0.11682243,0.10367241,1.12684206,leviticus,minor,transition_exact_shape,taam_events
P3_A4_C0,P2_A2_C0,24,0.09125475,0.10367241,0.88022218,leviticus,minor,transition_exact_shape,taam_events
P3_A4_C0,P5_A5_C0,23,0.08745247,0.05979851,1.46245247,leviticus,minor,transition_exact_shape,taam_events
P4_A4_C0,P4_A3_C0,23,0.07931034,0.06954826,1.14036416,leviticus,minor,transition_exact_shape,taam_events
P4_A4_C0,P3_A2_C0,22,0.07586207,0.04452389,1.70385099,leviticus,minor,transition_exact_shape,taam_events
P2_A2_C0,P2_A3_C0,22,0.06896552,0.04647384,1.48396431,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P4_A5_C0,21,0.05147059,0.0438739,1.17314815,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P5_A5_C0,21,0.05147059,0.05979851,0.8607337,leviticus,minor,transition_exact_shape,taam_events
P5_A5_C0,P3_A3_C0,21,0.11413043,0.13259669,0.8607337,leviticus,minor,transition_exact_shape,taam_events
P3_A2_C0,P3_A3_C0,20,0.14492754,0.13259669,1.09299517,leviticus,minor,transition_exact_shape,taam_events
P3_A2_C0,P3_A4_C0,20,0.14492754,0.08547286,1.69559707,leviticus,minor,transition_exact_shape,taam_events
P<=4_A4_C0,P7-9_A6-7_C1,20,0.13157895,0.0724985,1.81491953,leviticus,major,transition_bucket_shape,taam_events
