source,target,count,prob_given_source,target_predecessor_share,reverse_count,asymmetry_count,asymmetry_ratio,expected_independent,lift,book,run_label,stream_type
meteg,sof_pasuq,856,0.58912595,0.99883314,49,807,17.46938776,105.850136,8.086905,leviticus,main,full
merkha,tipeha,801,0.58339403,0.4805039,370,431,2.16486486,194.558909,4.117005,leviticus,main,full
munah,zaqef_qatan,571,0.42233728,0.57852077,50,521,11.42,113.432846,5.033815,leviticus,main,full
tipeha,meteg,514,0.30815348,0.35375086,93,421,5.52688172,206.018701,2.494919,leviticus,main,full
merkha,meteg,440,0.32046613,0.30282175,64,376,6.875,169.58254,2.594607,leviticus,main,full
tipeha,atnah,439,0.26318945,0.5399754,126,313,3.48412698,115.274056,3.808316,leviticus,main,full
zaqef_qatan,tipeha,425,0.43059777,0.25494901,0,425,inf,139.861357,3.038724,leviticus,main,full
pashta,munah,399,0.44333333,0.29511834,0,399,inf,103.434206,3.857525,leviticus,main,full
mahapakh,pashta,386,0.85587583,0.42888889,3,383,128.66666667,34.50357,11.187248,leviticus,main,full
tipeha,merkha,370,0.22182254,0.26948288,801,-431,0.4619226,194.675621,1.900598,leviticus,main,full
tipeha,munah,344,0.20623501,0.25443787,0,344,inf,191.698062,1.794489,leviticus,main,full
munah,atnah,335,0.24778107,0.41205412,107,228,3.13084112,93.435566,3.585358,leviticus,main,full
pashta,zaqef_qatan,309,0.34333333,0.31306991,42,267,7.35714286,75.510031,4.092172,leviticus,main,full
zaqef_qatan,merkha,300,0.30395137,0.21849964,0,300,inf,115.194747,2.604285,leviticus,main,full
tevir,merkha,238,0.57211538,0.17334304,100,138,2.38,48.552193,4.901941,leviticus,main,full
atnah,merkha,179,0.2201722,0.13037145,0,179,inf,94.886858,1.886457,leviticus,main,full
munah,revia,175,0.12943787,0.56089744,12,163,14.58333333,35.857191,4.880471,leviticus,main,full
tevir,tipeha,161,0.38701923,0.09658068,0,161,inf,58.948657,2.73119,leviticus,main,full
darga,tevir,153,0.89473684,0.36778846,0,153,inf,6.046923,25.302126,leviticus,main,full
qadma,geresh,149,0.44610778,0.85632184,6,143,24.83333333,4.940156,30.160988,leviticus,main,full
sof_pasuq,munah,140,0.1635514,0.1035503,0,140,inf,98.377423,1.423091,leviticus,main,full
pashta,pashta,133,0.14777778,0.14777778,133,0,1.0,68.854131,1.93162,leviticus,main,full
sof_pasuq,merkha,131,0.15303738,0.09541151,0,131,inf,99.905474,1.311239,leviticus,main,full
atnah,tipeha,126,0.15498155,0.07558488,439,-313,0.28701595,115.204947,1.093703,leviticus,main,full
atnah,munah,107,0.13161132,0.07914201,335,-228,0.31940299,93.435566,1.145174,leviticus,main,full
meteg,pashta,101,0.06951136,0.11222222,48,53,2.10416667,111.16117,0.908591,leviticus,main,full
merkha,tevir,100,0.07283321,0.24038462,238,-138,0.42016807,48.552193,2.059639,leviticus,main,full
sof_pasuq,qadma,100,0.11682243,0.2994012,0,100,inf,24.303298,4.114668,leviticus,main,full
meteg,tipeha,93,0.06400551,0.05578884,514,-421,0.18093385,205.895189,0.451686,leviticus,main,full
sof_pasuq,mahapakh,88,0.10280374,0.19512195,0,88,inf,32.816729,2.681559,leviticus,main,full
atnah,mahapakh,85,0.10455105,0.18847007,0,85,inf,31.168225,2.727136,leviticus,main,full
geresh,munah,75,0.43103448,0.05547337,1,74,75.0,19.99728,3.75051,leviticus,main,full
sof_pasuq,pashta,72,0.08411215,0.08,0,72,inf,65.487929,1.099439,leviticus,main,full
revia,pashta,70,0.22435897,0.07777778,0,70,inf,23.869432,2.932621,leviticus,main,full
telisha_qetana,qadma,69,0.97183099,0.20658683,0,69,inf,2.015811,34.2294,leviticus,main,full
meteg,zaqef_qatan,69,0.04748796,0.06990881,47,22,1.46808511,121.906749,0.566006,leviticus,main,full
munah,meteg,67,0.04955621,0.04611149,26,41,2.57692308,166.988779,0.401225,leviticus,main,full
qadma,mahapakh,66,0.19760479,0.14634146,0,66,inf,12.804658,5.154374,leviticus,main,full
meteg,merkha,64,0.0440468,0.04661326,440,-376,0.14545455,169.58254,0.377397,leviticus,main,full
revia,mahapakh,64,0.20512821,0.14190687,0,64,inf,11.961238,5.350617,leviticus,main,full
mahapakh,meteg,63,0.13968958,0.04335857,38,25,1.65789474,55.704097,1.130976,leviticus,main,full
atnah,pashta,55,0.06765068,0.06111111,0,55,inf,62.198232,0.88427,leviticus,main,full
atnah,meteg,54,0.06642066,0.03716449,38,16,1.42105263,100.41559,0.537765,leviticus,main,full
atnah,qadma,50,0.06150062,0.1497006,0,50,inf,23.082455,2.166147,leviticus,main,full
zaqef_qatan,munah,50,0.05065856,0.03698225,571,-521,0.08756567,113.432846,0.440789,leviticus,main,full
sof_pasuq,meteg,49,0.05724299,0.03372333,856,-807,0.05724299,105.726624,0.463459,leviticus,main,full
pashta,meteg,48,0.05333333,0.0330351,101,-53,0.47524752,111.16117,0.431805,leviticus,main,full
zaqef_qatan,meteg,47,0.04761905,0.03234687,69,-22,0.68115942,121.906749,0.385541,leviticus,main,full
munah,paseq,47,0.03476331,0.87037037,42,5,1.11904762,6.206052,7.573252,leviticus,main,full
sof_pasuq,revia,46,0.05373832,0.1474359,0,46,inf,22.702482,2.02621,leviticus,main,full
atnah,tevir,45,0.05535055,0.10817308,0,45,inf,28.749405,1.56525,leviticus,main,full
zaqef_qatan,pashta,42,0.04255319,0.04666667,309,-267,0.13592233,75.510031,0.556217,leviticus,main,full
paseq,munah,42,0.77777778,0.03106509,47,-5,0.89361702,6.206052,6.767587,leviticus,main,full
revia,meteg,40,0.12820513,0.02752925,30,10,1.33333333,38.535872,1.037994,leviticus,main,full
meteg,meteg,40,0.02752925,0.02752925,40,0,1.0,179.463533,0.222887,leviticus,main,full
gershayim,mahapakh,39,0.51315789,0.0864745,0,39,inf,2.913635,13.385343,leviticus,main,full
qadma,darga,39,0.11676647,0.22807018,0,39,inf,4.854981,8.032987,leviticus,main,full
yetiv,munah,39,0.78,0.02884615,0,39,inf,5.746345,6.786923,leviticus,main,full
meteg,atnah,38,0.02615279,0.04674047,54,-16,0.7037037,100.41559,0.378427,leviticus,main,full
zaqef_qatan,tevir,38,0.03850051,0.09134615,0,38,inf,34.902414,1.08875,leviticus,main,full
geresh,revia,38,0.2183908,0.12179487,0,38,inf,4.614757,8.234453,leviticus,main,full
meteg,mahapakh,38,0.02615279,0.08425721,63,-25,0.6031746,55.704097,0.682176,leviticus,main,full
sof_pasuq,tipeha,36,0.04205607,0.02159568,1,35,36.0,121.298198,0.296789,leviticus,main,full
zinor,munah,36,0.66666667,0.02662722,30,6,1.2,6.206052,5.800789,leviticus,main,full
atnah,darga,36,0.04428044,0.21052632,0,36,inf,11.817664,3.046287,leviticus,main,full
qadma,merkha,35,0.10479042,0.02549162,0,35,inf,38.981809,0.897855,leviticus,main,full
munah,segol,34,0.02514793,0.61818182,14,20,2.42857143,6.320979,5.378913,leviticus,main,full
sof_pasuq,gershayim,33,0.0385514,0.43421053,0,33,inf,5.530092,5.967351,leviticus,main,full
telisha_gedola,qadma,32,0.56140351,0.09580838,0,32,inf,1.618327,19.773506,leviticus,main,full
revia,qadma,31,0.09935897,0.09281437,0,31,inf,8.858211,3.499578,leviticus,main,full
munah,zinor,30,0.02218935,0.55555556,36,-6,0.83333333,6.206052,4.833991,leviticus,main,full
meteg,revia,30,0.02064694,0.09615385,40,-10,0.75,38.535872,0.778495,leviticus,main,full
sof_pasuq,telisha_qetana,30,0.03504673,0.42253521,0,30,inf,5.16627,5.806897,leviticus,main,full
sof_pasuq,tevir,27,0.03154206,0.06490385,0,27,inf,30.269976,0.891973,leviticus,main,full
meteg,munah,26,0.01789401,0.01923077,67,-41,0.3880597,166.988779,0.155699,leviticus,main,full
merkha,pashta,26,0.01893664,0.02888889,1,25,26.0,105.040802,0.247523,leviticus,main,full
revia,tevir,25,0.08012821,0.06009615,0,25,inf,11.032982,2.265933,leviticus,main,full
sof_pasuq,darga,24,0.02803738,0.14035088,0,24,inf,12.442707,1.928841,leviticus,main,full
geresh,mahapakh,24,0.13793103,0.05321508,0,24,inf,6.67069,3.597829,leviticus,main,full
zaqef_qatan,zaqef_gadol,24,0.02431611,0.43636364,0,24,inf,4.614502,5.200995,leviticus,main,full
meteg,tevir,23,0.01582932,0.05528846,17,6,1.35294118,51.381163,0.447635,leviticus,main,full
