current,next,observed_count,null_mean,null_sd,null_unique_values,z,z_reliable,empirical_p,null_exceedances,permutations,book,run_label,stream_type
meteg,mahapakh,234,111.032,9.88424872,54,12.440804,True,0.00199601,0,500,genesis,control_exclude_external,full
atnah,munah,221,183.002,11.32282689,57,3.355876,True,0.00199601,0,500,genesis,control_exclude_external,full
tevir,tipeha,218,96.328,8.88878152,48,13.688265,True,0.00199601,0,500,genesis,control_exclude_external,full
darga,tevir,212,8.106,2.84868285,17,71.574833,True,0.00199601,0,500,genesis,control_exclude_external,full
qadma,geresh,200,5.782,2.34637742,13,82.773555,True,0.00199601,0,500,genesis,control_exclude_external,full
revia,pashta,187,54.128,7.10947997,40,18.689412,True,0.00199601,0,500,genesis,control_exclude_external,full
meteg,qadma,165,64.154,7.40052834,41,13.626865,True,0.00199601,0,500,genesis,control_exclude_external,full
merkha,tevir,160,78.594,7.77264382,41,10.473399,True,0.00199601,0,500,genesis,control_exclude_external,full
revia,mahapakh,141,25.636,5.20708474,32,22.155199,True,0.00199601,0,500,genesis,control_exclude_external,full
atnah,mahapakh,124,60.426,7.18859345,42,8.843733,True,0.00199601,0,500,genesis,control_exclude_external,full
qadma,mahapakh,121,19.202,4.0295994,21,25.262561,True,0.00199601,0,500,genesis,control_exclude_external,full
meteg,revia,119,85.07,8.476367,45,4.002894,True,0.00199601,0,500,genesis,control_exclude_external,full
telisha_qetana,qadma,92,2.148,1.39498673,8,64.410649,True,0.00199601,0,500,genesis,control_exclude_external,full
meteg,darga,87,35.57,5.38284777,33,9.554422,True,0.00199601,0,500,genesis,control_exclude_external,full
zaqef_gadol,merkha,87,22.034,4.25076252,26,15.283376,True,0.00199601,0,500,genesis,control_exclude_external,full
geresh,revia,83,7.846,2.62298381,15,28.652102,True,0.00199601,0,500,genesis,control_exclude_external,full
atnah,qadma,69,35.012,5.76422663,35,5.896368,True,0.00199601,0,500,genesis,control_exclude_external,full
yetiv,munah,67,9.85,2.89279043,18,19.756011,True,0.00199601,0,500,genesis,control_exclude_external,full
geresh,munah,61,30.902,4.91657823,28,6.121737,True,0.00199601,0,500,genesis,control_exclude_external,full
meteg,gershayim,60,15.884,3.74413958,23,11.78268,True,0.00199601,0,500,genesis,control_exclude_external,full
zaqef_qatan,zaqef_gadol,60,16.954,3.95970232,23,10.871019,True,0.00199601,0,500,genesis,control_exclude_external,full
meteg,zaqef_gadol,57,24.742,4.61193842,27,6.994456,True,0.00199601,0,500,genesis,control_exclude_external,full
revia,qadma,56,14.436,3.59997551,21,11.545634,True,0.00199601,0,500,genesis,control_exclude_external,full
atnah,zaqef_gadol,55,13.462,3.2652534,18,12.721218,True,0.00199601,0,500,genesis,control_exclude_external,full
zaqef_gadol,tipeha,48,27.182,4.84394505,28,4.297737,True,0.00199601,0,500,genesis,control_exclude_external,full
munah,zinor,47,8.968,2.82895422,16,13.443837,True,0.00199601,0,500,genesis,control_exclude_external,full
qadma,darga,44,6.016,2.41648978,14,15.718668,True,0.00199601,0,500,genesis,control_exclude_external,full
geresh,mahapakh,43,10.16,3.19481042,19,10.27917,True,0.00199601,0,500,genesis,control_exclude_external,full
gershayim,mahapakh,43,4.654,2.14277085,13,17.895521,True,0.00199601,0,500,genesis,control_exclude_external,full
meteg,telisha_qetana,39,13.004,3.33620211,19,7.792094,True,0.00199601,0,500,genesis,control_exclude_external,full
revia,tevir,39,19.99,4.4309329,25,4.290293,True,0.00199601,0,500,genesis,control_exclude_external,full
zinor,munah,38,8.904,2.68574206,18,10.833505,True,0.00199601,0,500,genesis,control_exclude_external,full
munah,segol,36,9.32,2.74894769,17,9.705532,True,0.00199601,0,500,genesis,control_exclude_external,full
gershayim,munah,35,13.882,3.3690915,20,6.268159,True,0.00199601,0,500,genesis,control_exclude_external,full
revia,yetiv,28,2.534,1.57918703,10,16.126019,True,0.00199601,0,500,genesis,control_exclude_external,full
zinor,segol,28,0.262,0.49177198,3,,False,0.00199601,0,500,genesis,control_exclude_external,full
meteg,telisha_gedola,26,7.36,2.49456323,14,7.47225,True,0.00199601,0,500,genesis,control_exclude_external,full
telisha_gedola,qadma,26,1.174,1.07798335,7,23.03004,True,0.00199601,0,500,genesis,control_exclude_external,full
atnah,gershayim,25,8.548,2.79845649,19,5.878955,True,0.00199601,0,500,genesis,control_exclude_external,full
zaqef_qatan,yetiv,20,7.464,2.61119526,16,4.800867,True,0.00199601,0,500,genesis,control_exclude_external,full
meteg,munah,377,337.424,15.08573441,73,2.623406,True,0.00598802,2,500,genesis,control_exclude_external,full
zaqef_qatan,tevir,82,60.904,7.41598123,38,2.844667,True,0.00598802,2,500,genesis,control_exclude_external,full
atnah,revia,63,46.852,6.44959616,35,2.503723,True,0.01197605,5,500,genesis,control_exclude_external,full
atnah,darga,27,19.214,4.0700534,24,1.912997,True,0.05788423,28,500,genesis,control_exclude_external,full
meteg,merkha,360,339.138,16.59318002,79,1.257264,True,0.10778443,53,500,genesis,control_exclude_external,full
atnah,tevir,46,47.386,6.33444982,38,-0.218804,True,0.61077844,305,500,genesis,control_exclude_external,full
zaqef_qatan,darga,22,24.552,4.61366099,25,-0.55314,True,0.73652695,368,500,genesis,control_exclude_external,full
atnah,pashta,121,130.456,10.65378196,57,-0.887572,True,0.83832335,419,500,genesis,control_exclude_external,full
atnah,tipeha,213,227.074,13.47767857,72,-1.044245,True,0.88023952,440,500,genesis,control_exclude_external,full
meteg,geresh,27,34.284,5.31562374,31,-1.3703,True,0.94211577,471,500,genesis,control_exclude_external,full
meteg,tevir,72,87.78,8.51896387,48,-1.852338,True,0.97205589,486,500,genesis,control_exclude_external,full
revia,meteg,65,85.41,8.11230664,45,-2.515931,True,0.99401198,497,500,genesis,control_exclude_external,full
darga,meteg,23,35.304,5.29070573,30,-2.325588,True,0.99401198,497,500,genesis,control_exclude_external,full
geresh,meteg,21,33.784,5.06959027,28,-2.521703,True,0.99401198,497,500,genesis,control_exclude_external,full
mahapakh,meteg,88,111.938,9.47447557,48,-2.526578,True,0.99600798,498,500,genesis,control_exclude_external,full
qadma,zaqef_qatan,28,44.714,6.08887122,35,-2.745008,True,0.99600798,498,500,genesis,control_exclude_external,full
meteg,tipeha,294,416.866,16.95650584,79,-7.24595,True,1.0,500,500,genesis,control_exclude_external,full
meteg,meteg,230,377.25,16.90737172,83,-8.709219,True,1.0,500,500,genesis,control_exclude_external,full
atnah,meteg,150,206.616,12.73896017,64,-4.444319,True,1.0,500,500,genesis,control_exclude_external,full
zaqef_qatan,meteg,135,263.826,14.54189318,70,-8.858957,True,1.0,500,500,genesis,control_exclude_external,full
meteg,zaqef_qatan,126,263.69,13.35509705,67,-10.309921,True,1.0,500,500,genesis,control_exclude_external,full
munah,meteg,116,336.454,15.40488575,73,-14.310655,True,1.0,500,500,genesis,control_exclude_external,full
zaqef_qatan,munah,112,235.22,13.15590193,66,-9.366139,True,1.0,500,500,genesis,control_exclude_external,full
pashta,meteg,93,239.094,13.18547981,65,-11.079915,True,1.0,500,500,genesis,control_exclude_external,full
meteg,atnah,77,206.686,12.97165879,66,-9.997642,True,1.0,500,500,genesis,control_exclude_external,full
munah,munah,73,301.142,14.59890723,77,-15.627334,True,1.0,500,500,genesis,control_exclude_external,full
zaqef_qatan,pashta,65,165.766,10.84797683,57,-9.288921,True,1.0,500,500,genesis,control_exclude_external,full
zaqef_qatan,mahapakh,39,77.436,7.7755271,42,-4.943202,True,1.0,500,500,genesis,control_exclude_external,full
qadma,merkha,33,57.36,6.90084366,35,-3.530003,True,1.0,500,500,genesis,control_exclude_external,full
revia,merkha,28,76.664,7.90291187,43,-6.15773,True,1.0,500,500,genesis,control_exclude_external,full
merkha,pashta,25,213.384,13.25276634,66,-14.214693,True,1.0,500,500,genesis,control_exclude_external,full
tevir,meteg,25,87.444,8.90378677,47,-7.013196,True,1.0,500,500,genesis,control_exclude_external,full
munah,mahapakh,24,99.874,9.09745301,49,-8.340137,True,1.0,500,500,genesis,control_exclude_external,full
revia,munah,24,76.456,7.80704579,41,-6.719059,True,1.0,500,500,genesis,control_exclude_external,full
qadma,meteg,21,63.976,7.60388467,42,-5.651848,True,1.0,500,500,genesis,control_exclude_external,full
