from_shape,to_shape,count,p_to_given_from,p_to_background,lift,null_mean,null_sd,z,empirical_p,empirical_p_tail,p_value_scope,book,level,shape_field,transition_accent_mode
P<=4_A3_C0,P<=4_A2_C0,486,0.2444668,0.24034111,1.01716599,478.038,15.96340241,0.498766,0.30738523,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P7-9_A6-7_C0,39,0.02824041,0.02645318,1.06756164,36.618,5.49476668,0.433503,0.36926148,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P5-6_A4_C0,P<=4_A4_C0,43,0.11053985,0.10476853,1.0550863,40.806,5.92102026,0.370544,0.40319361,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P<=4_A0-1_C0,P5-6_A4_C0,33,0.07252747,0.06769927,1.0713184,31.246,5.11525323,0.342896,0.41117764,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P<=4_A3_C0,212,0.35215947,0.34597981,1.01786132,208.1,11.41694764,0.341597,0.38722555,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P5-6_A4_C0,135,0.06790744,0.06769927,1.00307501,133.986,8.8479589,0.114603,0.47305389,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P7-9_A6-7_C0,P<=4_A3_C0,53,0.34868421,0.34597981,1.00781664,52.432,5.65414137,0.100457,0.49101796,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P7-9_A5_C0,P<=4_A3_C0,19,0.34545455,0.34597981,0.9984818,19.038,3.58360719,-0.010604,0.56686627,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P5-6_A6-7_C0,38,0.01911469,0.01931779,0.98948647,38.376,5.01526967,-0.074971,0.57684631,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P5-6_A4_C0,93,0.06734251,0.06769927,0.99473017,93.69,8.50285229,-0.081149,0.56487026,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P<=4_A2_C0,144,0.23920266,0.24034111,0.99526319,144.818,9.84025086,-0.083128,0.54491018,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P<=4_A3_C0,687,0.34557344,0.34597981,0.99882545,688.54,17.28449906,-0.089097,0.57085828,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P5-6_A6-7_C0,26,0.01882694,0.01931779,0.97459081,26.742,4.50110608,-0.164848,0.58882236,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P5-6_A4_C0,27,0.06398104,0.06769927,0.9450773,28.57,4.83527246,-0.324697,0.66067864,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P5-6_A3_C0,36,0.01810865,0.01914375,0.94593013,37.762,4.94634093,-0.356223,0.67065868,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P<=4_A0-1_C0,44,0.0730897,0.07918552,0.92301851,47.638,6.3865901,-0.569631,0.73453094,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P5-6_A5_C0,138,0.0694165,0.07344239,0.94518295,145.232,9.44863638,-0.765401,0.80838323,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P5-6_A5_C0,94,0.06806662,0.07344239,0.92680282,101.87,8.16863227,-0.963442,0.85229541,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P<=4_A2_C0,317,0.22954381,0.24034111,0.95507511,330.674,14.17128698,-0.964909,0.83033932,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P<=4_A4_C0,134,0.09703114,0.10476853,0.92614769,144.438,10.63166123,-0.981784,0.84031936,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P7-9_A6-7_C0,P<=4_A2_C0,31,0.20394737,0.24034111,0.84857464,36.51,5.01199963,-1.099362,0.89421158,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P7-9_A6-7_C0,45,0.02263581,0.02645318,0.85569337,52.704,6.10269365,-1.262393,0.90818363,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P5-6_A4_C0,31,0.05149502,0.06769927,0.76064361,40.686,5.82058093,-1.664095,0.96407186,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P5-6_A3_C0,P<=4_A3_C0,30,0.27272727,0.34597981,0.78827511,38.15,4.86732799,-1.67443,0.96007984,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P<=4_A4_C0,190,0.09557344,0.10476853,0.9122342,209.076,10.86860051,-1.755148,0.96007984,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P5-6_A4_C0,P<=4_A3_C0,113,0.29048843,0.34597981,0.83961093,133.786,8.43935124,-2.462986,0.99201597,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P<=4_A0-1_C0,89,0.06444605,0.07918552,0.81386159,109.598,8.34744006,-2.467583,0.99600798,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P<=4_A0-1_C0,P<=4_A2_C0,88,0.19340659,0.24034111,0.80471708,109.18,8.49635074,-2.492835,0.99201597,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P5-6_A6-7_C0,P<=4_A3_C0,24,0.21621622,0.34597981,0.62493882,38.16,4.84782454,-2.920898,0.99800399,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P<=4_A0-1_C0,P<=4_A0-1_C0,18,0.03956044,0.07918552,0.49959184,35.752,5.69801991,-3.115468,1.0,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P<=4_A3_C0,111,0.26303318,0.34597981,0.76025585,146.332,9.69400451,-3.644727,1.0,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,accent_words
P6_A6_C0,P2_A2_C0,32,0.28828829,0.16898712,1.70597786,18.998,3.85950613,3.368825,0.00199601,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P1_A1_C0,P3_A3_C0,117,0.28467153,0.23233554,1.2252604,95.724,8.29780279,2.564052,0.00399202,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P3_A2_C0,P4_A3_C0,53,0.15317919,0.11364427,1.34788305,39.422,5.53834475,2.451635,0.00798403,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P1_A1_C0,112,0.08389513,0.07152802,1.17289884,95.844,8.07552427,2.000613,0.03992016,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P3_A3_C0,337,0.25243446,0.23233554,1.08650816,310.24,13.47953247,1.985232,0.01596806,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P1_A1_C0,P4_A4_C0,54,0.13138686,0.10476853,1.25406795,43.04,5.8503721,1.873385,0.04391218,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P6_A5_C0,P2_A2_C0,37,0.22289157,0.16898712,1.31898552,28.384,4.87936065,1.765805,0.05389222,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P3_A3_C0,246,0.25334706,0.23233554,1.09043613,225.924,12.47997289,1.608657,0.05788423,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P4_A3_C0,125,0.12873326,0.11364427,1.13277387,110.84,9.07740042,1.559918,0.05988024,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P2_A2_C0,243,0.18202247,0.16898712,1.07713813,225.118,11.9462757,1.496868,0.07185629,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P5_A5_C0,P2_A2_C0,52,0.203125,0.16898712,1.20201468,43.066,6.09195106,1.466525,0.0738523,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P4_A3_C0,P1_A1_C0,55,0.08422665,0.07152802,1.1775336,46.252,6.0727467,1.440534,0.09381238,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P1_A1_C0,P4_A3_C0,55,0.13381995,0.11364427,1.1775336,46.67,6.28108303,1.326204,0.11177645,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P4_A3_C0,P2_A2_C0,121,0.18529862,0.16898712,1.09652511,110.772,9.49886693,1.07676,0.15169661,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P5_A4_C0,P4_A3_C0,42,0.13207547,0.11364427,1.16218325,36.436,5.33468103,1.042986,0.17165669,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P4_A4_C0,P4_A4_C0,70,0.11627907,0.10476853,1.10986634,62.586,7.17925396,1.032698,0.18163673,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P5_A4_C0,P4_A4_C0,38,0.11949686,0.10476853,1.14057962,33.252,5.16156755,0.919876,0.21157685,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P4_A3_C0,P5_A4_C0,41,0.06278714,0.05534285,1.13451222,36.15,5.4804718,0.88496,0.21157685,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P4_A3_C0,P4_A4_C0,74,0.11332312,0.10476853,1.08165228,68.404,7.16459677,0.781063,0.23952096,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P4_A4_C0,P4_A3_C0,73,0.12126246,0.11364427,1.06703535,68.262,7.39748617,0.640488,0.28343313,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P5_A5_C0,P4_A4_C0,29,0.11328125,0.10476853,1.0812526,26.814,4.80683006,0.45477,0.32734531,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P3_A2_C0,P2_A2_C0,61,0.17630058,0.16898712,1.04327819,58.122,6.48500011,0.443793,0.34530938,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P5_A5_C0,46,0.04737384,0.04455273,1.06332067,43.57,5.72911385,0.424149,0.35728543,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P3_A2_C0,61,0.06282183,0.0602158,1.04327819,58.284,6.41917094,0.423108,0.33532934,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P4_A4_C0,P2_A2_C0,105,0.1744186,0.16898712,1.0321414,102.302,8.8979291,0.303217,0.38323353,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P6_A5_C0,40,0.02996255,0.02888966,1.03713731,38.546,5.37938282,0.270291,0.43113772,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P6_A6_C0,27,0.02022472,0.01931779,1.04694807,25.846,4.37728286,0.263634,0.43912176,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P5_A4_C0,74,0.05543071,0.05534285,1.00158764,73.538,7.57464894,0.060993,0.48702595,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P4_A4_C0,P5_A5_C0,27,0.0448505,0.04455273,1.00668345,26.944,4.60252436,0.012167,0.52295409,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P4_A3_C0,P3_A2_C0,39,0.05972435,0.0602158,0.99183847,39.16,5.81463843,-0.027517,0.52894212,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P4_A4_C0,P3_A3_C0,139,0.23089701,0.23233554,0.9938084,139.838,10.15509764,-0.08252,0.53293413,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P4_A4_C0,P3_A2_C0,35,0.05813953,0.0602158,0.96551956,35.882,5.71817024,-0.154245,0.60479042,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P4_A3_C0,P5_A5_C0,28,0.04287902,0.04455273,0.962433,29.126,4.9939968,-0.225471,0.6247505,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P4_A4_C0,99,0.10195675,0.10476853,0.97316189,101.646,9.22686046,-0.286771,0.60878244,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P4_A4_C0,P1_A1_C0,41,0.06810631,0.07152802,0.9521627,42.938,6.00184975,-0.3229,0.64071856,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P3_A2_C0,P3_A3_C0,77,0.22254335,0.23233554,0.95785326,80.134,8.00676342,-0.391419,0.67265469,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P5_A4_C0,P2_A2_C0,51,0.16037736,0.16898712,0.94905077,53.96,6.32062502,-0.468308,0.71257485,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P4_A3_C0,144,0.10786517,0.11364427,0.94914741,151.738,10.4285601,-0.742001,0.78243513,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P4_A3_C0,P4_A3_C0,68,0.10413476,0.11364427,0.91632212,74.03,7.6058397,-0.792812,0.80638723,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P5_A5_C0,P3_A3_C0,53,0.20703125,0.23233554,0.89108731,59.466,6.76108486,-0.956355,0.8502994,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P5_A4_C0,46,0.04737384,0.05534285,0.85600658,53.828,6.75912624,-1.158138,0.89021956,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P5_A5_C0,51,0.03820225,0.04455273,0.85746138,58.948,6.40619815,-1.240673,0.90818363,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P1_A1_C0,60,0.06179197,0.07152802,0.86388478,69.51,7.01486398,-1.355693,0.92215569,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P3_A2_C0,P4_A4_C0,28,0.08092486,0.10476853,0.77241565,35.986,5.52764994,-1.444737,0.94610778,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P3_A2_C0,70,0.05243446,0.0602158,0.87077569,80.908,7.52121489,-1.450298,0.93213573,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P4_A3_C0,P3_A3_C0,138,0.21133231,0.23233554,0.9095996,152.532,9.58628028,-1.515916,0.9500998,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P2_A2_C0,137,0.14109166,0.16898712,0.83492551,163.206,10.87566661,-2.409599,0.99201597,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P4_A4_C0,116,0.08689139,0.10476853,0.82936529,140.672,9.80247893,-2.516914,0.99600798,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P1_A1_C0,P2_A2_C0,51,0.12408759,0.16898712,0.73430206,69.268,6.89574351,-2.64917,0.99800399,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P5_A4_C0,P3_A3_C0,47,0.14779874,0.23233554,0.6361435,73.28,7.07004746,-3.71709,1.0,upper,screening_selected_transition,genesis,minor,transition_exact_shape,accent_words
P<=4_A4_C0,P7-9_A6-7_C2,14,0.07909605,0.03238731,2.44219232,5.604,2.14204592,3.919617,0.00199601,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P7-9_A6-7_C1,P5-6_A6-7_C0,12,0.04081633,0.01836394,2.22263451,5.342,2.10091973,3.169088,0.00798403,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P13-15_A8+_C3,P<=4_A3_C0,17,0.25757576,0.1312187,1.96295011,8.642,2.69227277,3.10444,0.00598802,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P5-6_A6-7_C1,P<=4_A3_C0,26,0.22413793,0.1312187,1.70812495,15.192,3.51223684,3.077241,0.00399202,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P7-9_A6-7_C1,P7-9_A6-7_C1,43,0.1462585,0.09816361,1.48994632,29.184,4.78245625,2.888892,0.00598802,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P10-12_A8+_C3,P<=4_A3_C0,17,0.25,0.1312187,1.90521628,9.082,2.86560629,2.763115,0.01397206,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P<=4_A4_C0,P<=4_A3_C0,34,0.1920904,0.1312187,1.463895,23.45,4.33787209,2.432068,0.01996008,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P<=4_A2_C0,P7-9_A8+_C2,13,0.07065217,0.03739566,1.88931483,6.774,2.59004646,2.403818,0.01996008,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P<=4_A4_C0,P<=4_A2_C0,17,0.0960452,0.06143573,1.56334439,10.892,2.86229304,2.133953,0.03393214,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P5-6_A5_C1,P<=4_A2_C0,23,0.08949416,0.06143573,1.45671206,15.706,3.50830163,2.079069,0.03193613,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P10-12_A8+_C1,P7-9_A6-7_C1,14,0.15384615,0.09816361,1.56724228,8.914,2.63676108,1.928882,0.03592814,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P13-15_A8+_C2,12,0.03045685,0.0196995,1.54607244,7.564,2.56418683,1.729983,0.06187625,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P7-9_A8+_C1,17,0.04314721,0.03105175,1.38952568,12.042,3.30970456,1.498019,0.08782435,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P10-12_A8+_C2,P5-6_A5_C1,21,0.1147541,0.08614357,1.33212606,15.72,3.63759043,1.45151,0.10778443,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P<=4_A2_C0,P10-12_A8+_C2,16,0.08695652,0.06110184,1.42314089,11.53,3.27208084,1.366103,0.11377246,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P7-9_A6-7_C1,P<=4_A4_C0,22,0.07482993,0.0590985,1.26619009,17.056,3.85520287,1.282423,0.1237525,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P7-9_A8+_C1,P5-6_A5_C1,11,0.11827957,0.08614357,1.3730516,7.8,2.55598633,1.251963,0.12974052,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P7-9_A8+_C2,P<=4_A3_C0,19,0.16964286,0.1312187,1.29282534,14.602,3.5424135,1.241526,0.14171657,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P5-6_A5_C1,P7-9_A8+_C1,11,0.04280156,0.03105175,1.37839421,7.96,2.54545845,1.194284,0.15968064,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P13-15_A8+_C3,12,0.03045685,0.02203673,1.38209506,8.798,2.75906159,1.16054,0.16766467,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P7-9_A6-7_C1,P<=4_A2_C0,22,0.07482993,0.06143573,1.21801982,18.044,4.00176114,0.988565,0.20558882,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P5-6_A5_C1,P10-12_A8+_C2,19,0.07392996,0.06110184,1.20994663,15.55,3.80163186,0.907505,0.21357285,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P7-9_A6-7_C1,44,0.11167513,0.09816361,1.13764287,38.826,5.70831795,0.906397,0.20958084,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P<=4_A4_C0,P10-12_A8+_C2,13,0.07344633,0.06110184,1.20203143,10.784,3.17387633,0.6982,0.27145709,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P5-6_A5_C1,P7-9_A6-7_C1,28,0.10894942,0.09816361,1.10987586,24.93,4.50885346,0.680883,0.26946108,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P7-9_A6-7_C2,15,0.03807107,0.03238731,1.17549322,12.786,3.33262912,0.66434,0.30339321,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P5-6_A6-7_C1,17,0.04314721,0.03873122,1.11401628,15.236,3.84628285,0.458625,0.36127745,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P7-9_A8+_C1,P<=4_A3_C0,13,0.13978495,0.1312187,1.06528222,12.022,3.14217481,0.311249,0.42115768,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P10-12_A8+_C2,P<=4_A3_C0,25,0.13661202,0.1312187,1.0411018,23.988,4.42889221,0.2285,0.43313373,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P5-6_A5_C0,17,0.04314721,0.04140234,1.04214426,16.212,3.69680792,0.213157,0.44311377,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P5-6_A5_C1,P<=4_A3_C0,35,0.13618677,0.1312187,1.03786101,33.88,5.3173441,0.210631,0.45309381,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P10-12_A8+_C2,25,0.06345178,0.06110184,1.0384594,24.232,4.2734882,0.179713,0.45708583,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P5-6_A5_C1,P5-6_A5_C1,23,0.08949416,0.08614357,1.03889542,22.398,4.15766381,0.144793,0.500998,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P10-12_A8+_C2,P<=4_A4_C0,11,0.06010929,0.0590985,1.01710352,10.776,3.06996309,0.072965,0.53692615,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P7-9_A8+_C2,P7-9_A6-7_C1,11,0.09821429,0.09816361,1.00051628,10.914,3.03595752,0.028327,0.53293413,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P5-6_A5_C1,34,0.08629442,0.08614357,1.00175107,33.886,5.18910953,0.021969,0.52095808,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P7-9_A6-7_C1,P5-6_A5_C1,25,0.08503401,0.08614357,0.98711965,25.306,4.4744167,-0.068389,0.56886228,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P7-9_A6-7_C1,P5-6_A6-7_C1,11,0.03741497,0.03873122,0.96601572,11.404,3.1851333,-0.126839,0.60878244,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P5-6_A4_C0,P<=4_A3_C0,12,0.12,0.1312187,0.91450382,13.034,3.32489908,-0.310987,0.66067864,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P7-9_A6-7_C1,P5-6_A5_C0,11,0.03741497,0.04140234,0.90369212,12.004,3.20507864,-0.313253,0.66866267,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P<=4_A4_C0,22,0.05583756,0.0590985,0.94482205,23.38,4.14801302,-0.332689,0.66666667,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P<=4_A2_C0,P7-9_A6-7_C1,16,0.08695652,0.09816361,0.88583259,17.912,3.85824158,-0.495563,0.71257485,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P7-9_A8+_C2,13,0.03299492,0.03739566,0.88231962,14.966,3.65178245,-0.538367,0.74850299,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
P<=4_A2_C0,P5-6_A5_C1,14,0.07608696,0.08614357,0.8832575,15.976,3.61518507,-0.546583,0.74451098,upper,screening_selected_transition,genesis,major,transition_bucket_shape,accent_words
