taam,rank,successor,count,prob,book,run_label,stream_type
atnah,1,merkha,208,0.18118467,exodus,control_exclude_external,core_projected
atnah,2,munah,204,0.17770035,exodus,control_exclude_external,core_projected
atnah,3,tipeha,144,0.12543554,exodus,control_exclude_external,core_projected
atnah,4,mahapakh,119,0.10365854,exodus,control_exclude_external,core_projected
atnah,5,meteg,93,0.08101045,exodus,control_exclude_external,core_projected
atnah,6,pashta,93,0.08101045,exodus,control_exclude_external,core_projected
atnah,7,qadma,78,0.06794425,exodus,control_exclude_external,core_projected
atnah,8,tevir,55,0.04790941,exodus,control_exclude_external,core_projected
atnah,9,revia,46,0.04006969,exodus,control_exclude_external,core_projected
atnah,10,darga,46,0.04006969,exodus,control_exclude_external,core_projected
darga,1,tevir,190,0.85972851,exodus,control_exclude_external,core_projected
darga,2,meteg,22,0.09954751,exodus,control_exclude_external,core_projected
darga,3,munah,8,0.0361991,exodus,control_exclude_external,core_projected
darga,4,tipeha,1,0.00452489,exodus,control_exclude_external,core_projected
geresh,1,revia,64,0.27586207,exodus,control_exclude_external,core_projected
geresh,2,munah,56,0.24137931,exodus,control_exclude_external,core_projected
geresh,3,mahapakh,47,0.20258621,exodus,control_exclude_external,core_projected
geresh,4,meteg,26,0.11206897,exodus,control_exclude_external,core_projected
geresh,5,darga,19,0.08189655,exodus,control_exclude_external,core_projected
geresh,6,merkha,11,0.04741379,exodus,control_exclude_external,core_projected
geresh,7,qadma,5,0.02155172,exodus,control_exclude_external,core_projected
geresh,8,pashta,3,0.01293103,exodus,control_exclude_external,core_projected
geresh,9,tipeha,1,0.00431034,exodus,control_exclude_external,core_projected
mahapakh,1,pashta,575,0.87519026,exodus,control_exclude_external,core_projected
mahapakh,2,meteg,75,0.11415525,exodus,control_exclude_external,core_projected
mahapakh,3,munah,2,0.00304414,exodus,control_exclude_external,core_projected
mahapakh,4,zaqef_qatan,2,0.00304414,exodus,control_exclude_external,core_projected
mahapakh,5,merkha,1,0.00152207,exodus,control_exclude_external,core_projected
mahapakh,6,tipeha,1,0.00152207,exodus,control_exclude_external,core_projected
mahapakh,7,qadma,1,0.00152207,exodus,control_exclude_external,core_projected
merkha,1,tipeha,1155,0.61403509,exodus,control_exclude_external,core_projected
merkha,2,meteg,541,0.28761297,exodus,control_exclude_external,core_projected
merkha,3,tevir,145,0.07708666,exodus,control_exclude_external,core_projected
merkha,4,pashta,26,0.01382243,exodus,control_exclude_external,core_projected
merkha,5,munah,8,0.00425306,exodus,control_exclude_external,core_projected
merkha,6,qadma,2,0.00106326,exodus,control_exclude_external,core_projected
merkha,7,atnah,1,0.00053163,exodus,control_exclude_external,core_projected
merkha,8,telisha_qetana,1,0.00053163,exodus,control_exclude_external,core_projected
merkha,9,mahapakh,1,0.00053163,exodus,control_exclude_external,core_projected
merkha,10,zaqef_qatan,1,0.00053163,exodus,control_exclude_external,core_projected
meteg,1,munah,330,0.15834933,exodus,control_exclude_external,core_projected
meteg,2,merkha,311,0.14923225,exodus,control_exclude_external,core_projected
meteg,3,pashta,220,0.10556622,exodus,control_exclude_external,core_projected
meteg,4,tipeha,205,0.09836852,exodus,control_exclude_external,core_projected
meteg,5,mahapakh,202,0.09692898,exodus,control_exclude_external,core_projected
meteg,6,qadma,153,0.07341651,exodus,control_exclude_external,core_projected
meteg,7,meteg,144,0.06909789,exodus,control_exclude_external,core_projected
meteg,8,zaqef_qatan,134,0.06429942,exodus,control_exclude_external,core_projected
meteg,9,revia,109,0.05230326,exodus,control_exclude_external,core_projected
meteg,10,tevir,77,0.03694818,exodus,control_exclude_external,core_projected
munah,1,zaqef_qatan,853,0.4265,exodus,control_exclude_external,core_projected
munah,2,atnah,515,0.2575,exodus,control_exclude_external,core_projected
munah,3,revia,274,0.137,exodus,control_exclude_external,core_projected
munah,4,munah,140,0.07,exodus,control_exclude_external,core_projected
munah,5,meteg,113,0.0565,exodus,control_exclude_external,core_projected
munah,6,mahapakh,36,0.018,exodus,control_exclude_external,core_projected
munah,7,telisha_qetana,17,0.0085,exodus,control_exclude_external,core_projected
munah,8,qadma,16,0.008,exodus,control_exclude_external,core_projected
munah,9,merkha,14,0.007,exodus,control_exclude_external,core_projected
munah,10,pashta,8,0.004,exodus,control_exclude_external,core_projected
pashta,1,munah,559,0.41935484,exodus,control_exclude_external,core_projected
pashta,2,zaqef_qatan,449,0.33683421,exodus,control_exclude_external,core_projected
pashta,3,pashta,206,0.15453863,exodus,control_exclude_external,core_projected
pashta,4,meteg,97,0.07276819,exodus,control_exclude_external,core_projected
pashta,5,mahapakh,13,0.00975244,exodus,control_exclude_external,core_projected
pashta,6,qadma,6,0.00450113,exodus,control_exclude_external,core_projected
pashta,7,atnah,1,0.00075019,exodus,control_exclude_external,core_projected
pashta,8,merkha,1,0.00075019,exodus,control_exclude_external,core_projected
pashta,9,tipeha,1,0.00075019,exodus,control_exclude_external,core_projected
qadma,1,geresh,193,0.47303922,exodus,control_exclude_external,core_projected
qadma,2,mahapakh,91,0.22303922,exodus,control_exclude_external,core_projected
qadma,3,darga,37,0.09068627,exodus,control_exclude_external,core_projected
qadma,4,merkha,37,0.09068627,exodus,control_exclude_external,core_projected
qadma,5,zaqef_qatan,22,0.05392157,exodus,control_exclude_external,core_projected
qadma,6,meteg,15,0.03676471,exodus,control_exclude_external,core_projected
qadma,7,munah,10,0.0245098,exodus,control_exclude_external,core_projected
qadma,8,tipeha,2,0.00490196,exodus,control_exclude_external,core_projected
qadma,9,atnah,1,0.00245098,exodus,control_exclude_external,core_projected
revia,1,pashta,134,0.26377953,exodus,control_exclude_external,core_projected
revia,2,mahapakh,130,0.25590551,exodus,control_exclude_external,core_projected
revia,3,meteg,63,0.12401575,exodus,control_exclude_external,core_projected
revia,4,munah,57,0.11220472,exodus,control_exclude_external,core_projected
revia,5,tevir,38,0.07480315,exodus,control_exclude_external,core_projected
revia,6,qadma,37,0.07283465,exodus,control_exclude_external,core_projected
revia,7,darga,23,0.04527559,exodus,control_exclude_external,core_projected
revia,8,merkha,18,0.03543307,exodus,control_exclude_external,core_projected
revia,9,telisha_qetana,5,0.00984252,exodus,control_exclude_external,core_projected
revia,10,geresh,1,0.0019685,exodus,control_exclude_external,core_projected
telisha_qetana,1,qadma,86,0.95555556,exodus,control_exclude_external,core_projected
telisha_qetana,2,merkha,2,0.02222222,exodus,control_exclude_external,core_projected
