fold,feature,pos_count,neg_count,log_likelihood_ratio,direction,rank
0,has_visible_taam=0,1228,1371,1.57599967,positive,1
0,taam_current=NONE,1228,1371,1.57599967,positive,2
0,pos_dist_combo=9_4,14,16,1.56090522,positive,3
0,pos_dist_combo=7_4,30,40,1.4064835,positive,4
0,pos_dist_combo=9_9,3,5,1.28060326,positive,5
0,pos_dist_combo=2_3,92,162,1.12491766,positive,6
0,pos_dist_combo=5_3,40,71,1.12297431,positive,7
0,pos_dist_combo=5_4,32,58,1.10503848,positive,8
0,pos_dist_combo=8_9,4,8,1.0982817,positive,9
0,pos_dist_combo=5_9,6,12,1.06702916,positive,10
0,pos_dist_combo=3_4,47,91,1.0354808,positive,11
0,taam_current=mahapakh+meteg,0,1,0.99292118,positive,12
0,taam_current=merkha_kefula,0,1,0.99292118,positive,13
0,taam_current=meteg+darga,0,1,0.99292118,positive,14
0,taam_current=meteg+qarney_para,0,1,0.99292118,positive,15
0,taam_current=meteg+telisha_qetana,0,1,0.99292118,positive,16
0,taam_current=qadma+mahapakh,0,1,0.99292118,positive,17
0,taam_current=yerah_ben_yomo,0,1,0.99292118,positive,18
0,major_len=22,6,14,0.92392831,positive,19
0,pos_dist_combo=3_3,60,131,0.91414031,positive,20
0,pos_dist_combo=8_7,5,12,0.91287848,positive,21
0,pos_dist_combo=9_7,5,12,0.91287848,positive,22
0,taam_current=meteg,98,216,0.90129086,positive,23
0,pos_dist_combo=3_9,12,28,0.88372189,positive,24
0,pos_dist_combo=10+_9,3,8,0.87513815,positive,25
0,pos_dist_combo=8_3,21,49,0.86508781,positive,26
0,dist_end=3,416,947,0.86480008,positive,27
0,pos_dist_combo=10+_3,34,79,0.85938979,positive,28
0,pos_dist_combo=9_5,5,13,0.8387705,positive,29
0,pos_dist_combo=10+_5,19,46,0.83165304,positive,30
0,pos_dist_combo=3_7,18,44,0.82384485,positive,31
0,pos_dist_combo=3_5,32,79,0.80054929,positive,32
0,pos_dist_combo=4_3,39,99,0.76977763,positive,33
0,pos_dist_combo=6_6,11,29,0.76977763,positive,34
0,pos_dist_combo=9_8,3,9,0.76977763,positive,35
0,pos_dist_combo=6_3,25,65,0.75451016,positive,36
0,dist_end=4,290,779,0.70009771,positive,37
0,pos_dist_combo=1_3,79,215,0.69281659,positive,38
0,pos_dist_combo=7_3,16,46,0.66913411,positive,39
0,pos_dist_combo=2_4,50,141,0.66206694,positive,40
0,pos_dist_combo=9_3,10,30,0.64997643,positive,41
0,pos_dist_combo=3_10+,28,85,0.5990169,positive,42
0,pos_dist_combo=4_7,17,53,0.58745608,positive,43
0,pos_dist_combo=8_5,7,23,0.58745608,positive,44
0,taam_current=meteg+gershayim,0,2,0.58745608,positive,45
0,taam_current=meteg+qadma,0,2,0.58745608,positive,46
0,taam_current=meteg+segol,0,2,0.58745608,positive,47
0,taam_current=qadma+geresh,0,2,0.58745608,positive,48
0,pos_dist_combo=1_7,27,84,0.57562162,positive,49
0,pos_dist_combo=4_4,27,84,0.57562162,positive,50
0,pos_dist_combo=8_4,9,31,0.52291755,positive,51
0,pos_dist_combo=4_5,20,70,0.46791092,positive,52
0,dist_end=7,108,378,0.43988004,positive,53
0,pos_dist_combo=5_5,13,49,0.41310269,positive,54
0,pos_dist_combo=2_7,19,71,0.40513452,positive,55
0,pos_dist_combo=1_6,29,109,0.38678538,positive,56
0,rel=Q2,534,1981,0.3764734,positive,57
0,pos_dist_combo=10+_4,17,66,0.3717475,positive,58
0,pos_dist_combo=1_4,52,202,0.3431543,positive,59
0,dist_end=5,166,649,0.32708981,positive,60
0,pos_dist_combo=6_4,12,50,0.31919209,positive,61
0,taam_current=meteg+geresh,0,3,0.299774,positive,62
0,taam_current=meteg+pashta+pashta,0,3,0.299774,positive,63
0,taam_current=meteg+pazer,0,3,0.299774,positive,64
0,major_len=9,153,624,0.28526932,positive,65
0,pos_dist_combo=3_8,13,57,0.26468268,positive,66
0,pos_dist_combo=6_5,13,57,0.26468268,positive,67
0,pos_dist_combo=5_10+,12,53,0.26203367,positive,68
0,pos_dist_combo=5_7,7,33,0.23914938,positive,69
0,pos_dist_combo=7_5,7,33,0.23914938,positive,70
0,pos_dist_combo=2_8,11,51,0.21973129,positive,71
0,pos_dist_combo=4_6,11,51,0.21973129,positive,72
0,half=first,946,4145,0.20946816,positive,73
0,pos_dist_combo=3_6,16,74,0.20179359,positive,74
0,pos_start=3,250,1113,0.19580888,positive,75
0,pos_dist_combo=10+_7,5,26,0.18199097,positive,76
0,major_len=10,130,590,0.17944967,positive,77
0,major_len=18,34,158,0.17251222,positive,78
0,pos_dist_combo=10+_6,8,40,0.16972087,positive,79
0,major_len=8,147,681,0.15825098,positive,80
0,taam_current=tipeha,0,1655,-5.72609197,negative,1
0,taam_current=pashta,0,514,-4.55809854,negative,2
0,dist_end=1,3,1826,-4.43806783,negative,3
0,taam_current=tevir,0,396,-4.29786792,negative,4
0,pos_dist_combo=3_1,0,294,-4.00090699,negative,5
0,major_len=3,0,238,-3.79039519,negative,6
0,pos_dist_combo=1_1,0,238,-3.79039519,negative,7
0,pos_dist_combo=10+_1,0,223,-3.72557769,negative,8
0,taam_current=merkha,5,1206,-3.61806539,negative,9
0,taam_current=geresh,0,158,-3.38283584,negative,10
0,taam_current=mahapakh,1,304,-3.34109623,negative,11
0,pos_dist_combo=6_1,0,138,-3.24840557,negative,12
0,pos_dist_combo=4_1,1,253,-3.15811872,negative,13
0,pos_dist_combo=2_1,1,227,-3.05013008,negative,14
0,pos_dist_combo=7_1,0,111,-3.03243051,negative,15
0,taam_current=pashta+pashta,0,99,-2.91910182,negative,16
0,pos_dist_combo=5_1,1,190,-2.87305788,negative,17
0,pos_dist_combo=8_1,0,90,-2.82479114,negative,18
0,taam_current=segol,0,72,-2.60439108,negative,19
0,taam_current=zinor,0,66,-2.51862426,negative,20
0,pos_dist_combo=9_1,0,62,-2.45706636,negative,21
0,taam_current=gershayim,0,48,-2.20575193,negative,22
0,taam_current=meteg+pashta,0,46,-2.16407924,negative,23
0,taam_current=telisha_qetana,0,44,-2.12059413,negative,24
0,has_visible_taam=1,195,6404,-1.80065119,negative,25
0,taam_current=yetiv,0,31,-1.77966754,negative,26
0,taam_current=darga,3,123,-1.74791884,negative,27
0,taam_current=meteg+tipeha,0,30,-1.74791884,negative,28
0,taam_current=telisha_gedola,0,29,-1.71512902,negative,29
0,taam_current=qadma,6,192,-1.63071168,negative,30
0,major_len=4,18,438,-1.45399207,negative,31
0,taam_current=pazer,0,21,-1.40497409,negative,32
0,rel=Q4,90,1967,-1.38784521,negative,33
0,pos_dist_combo=9_2,3,67,-1.14714498,negative,34
0,taam_current=meteg+merkha,0,13,-0.95298897,negative,35
0,taam_current=munah,82,1086,-0.88626792,negative,36
0,pos_dist_combo=10+_2,10,143,-0.88584966,negative,37
0,pos_dist_combo=9_10+,0,11,-0.79883829,negative,38
0,pos_dist_combo=8_2,4,58,-0.78203117,negative,39
0,pos_dist_combo=1_2,17,211,-0.78014615,negative,40
0,pos_dist_combo=6_10+,3,45,-0.75627867,negative,41
0,pos_dist_combo=4_2,15,176,-0.71749265,negative,42
