measure,ngram_n,rank,pattern,count,share,level,book,run_label
word_count,2,1,4-4,15,0.01169135,verse,numbers,control_top200
word_count,2,2,6-11,13,0.0101325,verse,numbers,control_top200
word_count,2,3,5-5,12,0.00935308,verse,numbers,control_top200
word_count,2,4,11-9,11,0.00857366,verse,numbers,control_top200
word_count,2,5,8-15,10,0.00779423,verse,numbers,control_top200
word_count,2,6,18-11,10,0.00779423,verse,numbers,control_top200
word_count,2,7,7-8,10,0.00779423,verse,numbers,control_top200
word_count,2,8,10-13,10,0.00779423,verse,numbers,control_top200
word_count,2,9,11-4,10,0.00779423,verse,numbers,control_top200
word_count,2,10,4-17,10,0.00779423,verse,numbers,control_top200
word_count,2,11,10-10,9,0.00701481,verse,numbers,control_top200
word_count,2,12,15-8,9,0.00701481,verse,numbers,control_top200
word_count,2,13,15-11,9,0.00701481,verse,numbers,control_top200
word_count,2,14,14-12,9,0.00701481,verse,numbers,control_top200
word_count,2,15,9-12,9,0.00701481,verse,numbers,control_top200
word_count,2,16,17-20,9,0.00701481,verse,numbers,control_top200
word_count,2,17,11-11,9,0.00701481,verse,numbers,control_top200
word_count,2,18,9-13,9,0.00701481,verse,numbers,control_top200
word_count,2,19,17-8,9,0.00701481,verse,numbers,control_top200
word_count,2,20,8-20,9,0.00701481,verse,numbers,control_top200
word_count,2,21,12-7,9,0.00701481,verse,numbers,control_top200
word_count,2,22,13-10,8,0.00623539,verse,numbers,control_top200
word_count,2,23,9-9,8,0.00623539,verse,numbers,control_top200
word_count,2,24,16-15,8,0.00623539,verse,numbers,control_top200
word_count,2,25,6-5,8,0.00623539,verse,numbers,control_top200
word_count,2,26,9-10,8,0.00623539,verse,numbers,control_top200
word_count,2,27,10-14,8,0.00623539,verse,numbers,control_top200
word_count,2,28,7-5,8,0.00623539,verse,numbers,control_top200
word_count,2,29,12-9,8,0.00623539,verse,numbers,control_top200
word_count,2,30,20-6,8,0.00623539,verse,numbers,control_top200
word_count,2,31,10-18,7,0.00545596,verse,numbers,control_top200
word_count,2,32,8-8,7,0.00545596,verse,numbers,control_top200
word_count,2,33,15-15,7,0.00545596,verse,numbers,control_top200
word_count,2,34,16-13,7,0.00545596,verse,numbers,control_top200
word_count,2,35,11-16,7,0.00545596,verse,numbers,control_top200
word_count,2,36,14-16,7,0.00545596,verse,numbers,control_top200
word_count,2,37,10-20,7,0.00545596,verse,numbers,control_top200
word_count,2,38,9-14,7,0.00545596,verse,numbers,control_top200
word_count,2,39,9-8,7,0.00545596,verse,numbers,control_top200
word_count,2,40,13-9,7,0.00545596,verse,numbers,control_top200
word_count,2,41,15-13,6,0.00467654,verse,numbers,control_top200
word_count,2,42,5-13,6,0.00467654,verse,numbers,control_top200
word_count,2,43,11-7,6,0.00467654,verse,numbers,control_top200
word_count,2,44,7-14,6,0.00467654,verse,numbers,control_top200
word_count,2,45,14-13,6,0.00467654,verse,numbers,control_top200
word_count,2,46,9-6,6,0.00467654,verse,numbers,control_top200
word_count,2,47,7-7,6,0.00467654,verse,numbers,control_top200
word_count,2,48,12-6,6,0.00467654,verse,numbers,control_top200
word_count,2,49,12-16,6,0.00467654,verse,numbers,control_top200
word_count,2,50,13-13,6,0.00467654,verse,numbers,control_top200
word_count,2,51,13-11,6,0.00467654,verse,numbers,control_top200
word_count,2,52,13-6,6,0.00467654,verse,numbers,control_top200
word_count,2,53,16-5,6,0.00467654,verse,numbers,control_top200
word_count,2,54,13-21,6,0.00467654,verse,numbers,control_top200
word_count,2,55,9-16,6,0.00467654,verse,numbers,control_top200
word_count,2,56,13-17,6,0.00467654,verse,numbers,control_top200
word_count,2,57,12-12,6,0.00467654,verse,numbers,control_top200
word_count,2,58,13-14,6,0.00467654,verse,numbers,control_top200
word_count,2,59,18-14,6,0.00467654,verse,numbers,control_top200
word_count,2,60,10-9,6,0.00467654,verse,numbers,control_top200
word_count,2,61,12-10,6,0.00467654,verse,numbers,control_top200
word_count,2,62,9-11,6,0.00467654,verse,numbers,control_top200
word_count,2,63,19-10,6,0.00467654,verse,numbers,control_top200
word_count,2,64,5-4,6,0.00467654,verse,numbers,control_top200
word_count,2,65,8-19,5,0.00389712,verse,numbers,control_top200
word_count,2,66,8-17,5,0.00389712,verse,numbers,control_top200
word_count,2,67,17-7,5,0.00389712,verse,numbers,control_top200
word_count,2,68,11-6,5,0.00389712,verse,numbers,control_top200
word_count,2,69,7-10,5,0.00389712,verse,numbers,control_top200
word_count,2,70,7-12,5,0.00389712,verse,numbers,control_top200
word_count,2,71,14-18,5,0.00389712,verse,numbers,control_top200
word_count,2,72,11-14,5,0.00389712,verse,numbers,control_top200
word_count,2,73,14-14,5,0.00389712,verse,numbers,control_top200
word_count,2,74,11-5,5,0.00389712,verse,numbers,control_top200
word_count,2,75,14-15,5,0.00389712,verse,numbers,control_top200
word_count,2,76,17-12,5,0.00389712,verse,numbers,control_top200
word_count,2,77,14-11,5,0.00389712,verse,numbers,control_top200
word_count,2,78,6-14,5,0.00389712,verse,numbers,control_top200
word_count,2,79,5-14,5,0.00389712,verse,numbers,control_top200
word_count,2,80,20-12,5,0.00389712,verse,numbers,control_top200
word_count,2,81,19-22,5,0.00389712,verse,numbers,control_top200
word_count,2,82,5-15,5,0.00389712,verse,numbers,control_top200
word_count,2,83,16-10,5,0.00389712,verse,numbers,control_top200
word_count,2,84,11-20,5,0.00389712,verse,numbers,control_top200
word_count,2,85,20-17,5,0.00389712,verse,numbers,control_top200
word_count,2,86,18-8,5,0.00389712,verse,numbers,control_top200
word_count,2,87,20-13,5,0.00389712,verse,numbers,control_top200
word_count,2,88,6-10,5,0.00389712,verse,numbers,control_top200
word_count,2,89,8-9,5,0.00389712,verse,numbers,control_top200
word_count,2,90,15-16,5,0.00389712,verse,numbers,control_top200
word_count,2,91,20-18,5,0.00389712,verse,numbers,control_top200
word_count,2,92,10-5,5,0.00389712,verse,numbers,control_top200
word_count,2,93,8-12,5,0.00389712,verse,numbers,control_top200
word_count,2,94,13-15,5,0.00389712,verse,numbers,control_top200
word_count,2,95,7-9,5,0.00389712,verse,numbers,control_top200
word_count,2,96,4-5,5,0.00389712,verse,numbers,control_top200
word_count,2,97,9-15,4,0.00311769,verse,numbers,control_top200
word_count,2,98,15-7,4,0.00311769,verse,numbers,control_top200
word_count,2,99,13-7,4,0.00311769,verse,numbers,control_top200
word_count,2,100,8-7,4,0.00311769,verse,numbers,control_top200
word_count,2,101,7-11,4,0.00311769,verse,numbers,control_top200
word_count,2,102,12-11,4,0.00311769,verse,numbers,control_top200
word_count,2,103,11-19,4,0.00311769,verse,numbers,control_top200
word_count,2,104,5-18,4,0.00311769,verse,numbers,control_top200
word_count,2,105,12-14,4,0.00311769,verse,numbers,control_top200
word_count,2,106,14-21,4,0.00311769,verse,numbers,control_top200
word_count,2,107,5-10,4,0.00311769,verse,numbers,control_top200
word_count,2,108,19-13,4,0.00311769,verse,numbers,control_top200
word_count,2,109,14-7,4,0.00311769,verse,numbers,control_top200
word_count,2,110,16-7,4,0.00311769,verse,numbers,control_top200
word_count,2,111,14-6,4,0.00311769,verse,numbers,control_top200
word_count,2,112,18-16,4,0.00311769,verse,numbers,control_top200
word_count,2,113,14-17,4,0.00311769,verse,numbers,control_top200
word_count,2,114,24-13,4,0.00311769,verse,numbers,control_top200
word_count,2,115,13-20,4,0.00311769,verse,numbers,control_top200
word_count,2,116,15-10,4,0.00311769,verse,numbers,control_top200
word_count,2,117,10-11,4,0.00311769,verse,numbers,control_top200
word_count,2,118,17-9,4,0.00311769,verse,numbers,control_top200
word_count,2,119,17-10,4,0.00311769,verse,numbers,control_top200
word_count,2,120,15-14,4,0.00311769,verse,numbers,control_top200
word_count,2,121,12-15,4,0.00311769,verse,numbers,control_top200
word_count,2,122,13-19,4,0.00311769,verse,numbers,control_top200
word_count,2,123,11-18,4,0.00311769,verse,numbers,control_top200
word_count,2,124,11-10,4,0.00311769,verse,numbers,control_top200
word_count,2,125,10-19,4,0.00311769,verse,numbers,control_top200
word_count,2,126,8-11,4,0.00311769,verse,numbers,control_top200
