taam,rank,predecessor,count,prob,book,run_label,stream_type
meteg,5,zaqef_qatan,137,0.05083488,genesis,main,core_projected
meteg,6,munah,123,0.04564007,genesis,main,core_projected
meteg,7,pashta,93,0.03450835,genesis,main,core_projected
meteg,8,meteg,87,0.032282,genesis,main,core_projected
meteg,9,mahapakh,87,0.032282,genesis,main,core_projected
meteg,10,revia,69,0.02560297,genesis,main,core_projected
munah,1,pashta,736,0.30641132,genesis,main,core_projected
munah,2,tipeha,593,0.2468776,genesis,main,core_projected
munah,3,sof_pasuq,321,0.13363863,genesis,main,core_projected
munah,4,atnah,242,0.10074938,genesis,main,core_projected
munah,5,zaqef_qatan,131,0.05453789,genesis,main,core_projected
munah,6,meteg,116,0.04829309,genesis,main,core_projected
munah,7,geresh,62,0.02581182,genesis,main,core_projected
munah,8,munah,58,0.02414654,genesis,main,core_projected
munah,9,paseq,55,0.02289759,genesis,main,core_projected
munah,10,revia,53,0.02206495,genesis,main,core_projected
paseq,1,munah,72,0.7826087,genesis,main,core_projected
paseq,2,darga,9,0.09782609,genesis,main,core_projected
paseq,3,mahapakh,5,0.05434783,genesis,main,core_projected
paseq,4,merkha,3,0.0326087,genesis,main,core_projected
paseq,5,sof_pasuq,2,0.02173913,genesis,main,core_projected
paseq,6,meteg,1,0.01086957,genesis,main,core_projected
pashta,1,mahapakh,702,0.41269841,genesis,main,core_projected
pashta,2,pashta,297,0.17460317,genesis,main,core_projected
pashta,3,meteg,191,0.11228689,genesis,main,core_projected
pashta,4,revia,187,0.10993533,genesis,main,core_projected
pashta,5,atnah,121,0.07113463,genesis,main,core_projected
pashta,6,sof_pasuq,99,0.05820106,genesis,main,core_projected
pashta,7,zaqef_qatan,65,0.03821282,genesis,main,core_projected
pashta,8,merkha,25,0.01469724,genesis,main,core_projected
pashta,9,paseq,5,0.00293945,genesis,main,core_projected
pashta,10,munah,5,0.00293945,genesis,main,core_projected
qadma,1,sof_pasuq,166,0.36323851,genesis,main,core_projected
qadma,2,telisha_qetana,92,0.20131291,genesis,main,core_projected
qadma,3,atnah,74,0.1619256,genesis,main,core_projected
qadma,4,revia,56,0.12253829,genesis,main,core_projected
qadma,5,zaqef_qatan,19,0.04157549,genesis,main,core_projected
qadma,6,meteg,18,0.03938731,genesis,main,core_projected
qadma,7,munah,15,0.03282276,genesis,main,core_projected
qadma,8,geresh,7,0.01531729,genesis,main,core_projected
qadma,9,pashta,5,0.01094092,genesis,main,core_projected
qadma,10,paseq,3,0.00656455,genesis,main,core_projected
revia,1,munah,319,0.52295082,genesis,main,core_projected
revia,2,geresh,83,0.13606557,genesis,main,core_projected
revia,3,sof_pasuq,76,0.12459016,genesis,main,core_projected
revia,4,atnah,63,0.10327869,genesis,main,core_projected
revia,5,meteg,47,0.07704918,genesis,main,core_projected
revia,6,zaqef_qatan,11,0.01803279,genesis,main,core_projected
revia,7,paseq,7,0.01147541,genesis,main,core_projected
revia,8,zaqef_gadol,2,0.00327869,genesis,main,core_projected
revia,9,pashta,2,0.00327869,genesis,main,core_projected
sof_pasuq,1,meteg,1529,0.99934641,genesis,main,core_projected
sof_pasuq,2,tipeha,1,0.00065359,genesis,main,core_projected
telisha_qetana,1,sof_pasuq,39,0.41935484,genesis,main,core_projected
telisha_qetana,2,atnah,17,0.1827957,genesis,main,core_projected
telisha_qetana,3,munah,16,0.17204301,genesis,main,core_projected
telisha_qetana,4,meteg,9,0.09677419,genesis,main,core_projected
telisha_qetana,5,revia,7,0.07526882,genesis,main,core_projected
telisha_qetana,6,zaqef_qatan,4,0.04301075,genesis,main,core_projected
telisha_qetana,7,telisha_qetana,1,0.01075269,genesis,main,core_projected
tevir,1,darga,204,0.32744783,genesis,main,core_projected
tevir,2,merkha,160,0.25682183,genesis,main,core_projected
tevir,3,zaqef_qatan,82,0.13162119,genesis,main,core_projected
tevir,4,atnah,46,0.07383628,genesis,main,core_projected
tevir,5,meteg,41,0.06581059,genesis,main,core_projected
tevir,6,revia,39,0.06260032,genesis,main,core_projected
tevir,7,sof_pasuq,31,0.04975923,genesis,main,core_projected
tevir,8,zaqef_gadol,10,0.01605136,genesis,main,core_projected
tevir,9,paseq,8,0.01284109,genesis,main,core_projected
tevir,10,tevir,2,0.00321027,genesis,main,core_projected
tipeha,1,merkha,1472,0.49578983,genesis,main,core_projected
tipeha,2,zaqef_qatan,719,0.24216908,genesis,main,core_projected
tipeha,3,tevir,218,0.0734254,genesis,main,core_projected
tipeha,4,atnah,213,0.07174133,genesis,main,core_projected
tipeha,5,meteg,194,0.06534187,genesis,main,core_projected
tipeha,6,sof_pasuq,100,0.03368137,genesis,main,core_projected
tipeha,7,zaqef_gadol,48,0.01616706,genesis,main,core_projected
tipeha,8,pashta,2,0.00067363,genesis,main,core_projected
tipeha,9,paseq,1,0.00033681,genesis,main,core_projected
tipeha,10,darga,1,0.00033681,genesis,main,core_projected
zaqef_gadol,1,zaqef_qatan,60,0.34090909,genesis,main,core_projected
zaqef_gadol,2,atnah,55,0.3125,genesis,main,core_projected
zaqef_gadol,3,sof_pasuq,50,0.28409091,genesis,main,core_projected
zaqef_gadol,4,meteg,7,0.03977273,genesis,main,core_projected
zaqef_gadol,5,zaqef_gadol,3,0.01704545,genesis,main,core_projected
zaqef_gadol,6,munah,1,0.00568182,genesis,main,core_projected
zaqef_qatan,1,munah,1159,0.61846318,genesis,main,core_projected
zaqef_qatan,2,pashta,551,0.29402348,genesis,main,core_projected
zaqef_qatan,3,meteg,124,0.06616862,genesis,main,core_projected
zaqef_qatan,4,qadma,28,0.0149413,genesis,main,core_projected
zaqef_qatan,5,zaqef_qatan,3,0.00160085,genesis,main,core_projected
zaqef_qatan,6,atnah,3,0.00160085,genesis,main,core_projected
zaqef_qatan,7,revia,2,0.00106724,genesis,main,core_projected
zaqef_qatan,8,mahapakh,2,0.00106724,genesis,main,core_projected
zaqef_qatan,9,sof_pasuq,2,0.00106724,genesis,main,core_projected
atnah,1,tipeha,582,0.50696864,exodus,main,core_projected
atnah,2,munah,515,0.44860627,exodus,main,core_projected
atnah,3,meteg,46,0.04006969,exodus,main,core_projected
atnah,4,sof_pasuq,2,0.00174216,exodus,main,core_projected
atnah,5,merkha,1,0.00087108,exodus,main,core_projected
atnah,6,qadma,1,0.00087108,exodus,main,core_projected
atnah,7,pashta,1,0.00087108,exodus,main,core_projected
darga,1,sof_pasuq,46,0.2081448,exodus,main,core_projected
darga,2,atnah,46,0.2081448,exodus,main,core_projected
darga,3,qadma,37,0.16742081,exodus,main,core_projected
darga,4,zaqef_qatan,31,0.14027149,exodus,main,core_projected
darga,5,revia,23,0.1040724,exodus,main,core_projected
darga,6,geresh,19,0.08597285,exodus,main,core_projected
darga,7,meteg,9,0.04072398,exodus,main,core_projected
darga,8,munah,7,0.03167421,exodus,main,core_projected
darga,9,zaqef_gadol,3,0.01357466,exodus,main,core_projected
geresh,1,qadma,193,0.83189655,exodus,main,core_projected
geresh,2,sof_pasuq,15,0.06465517,exodus,main,core_projected
geresh,3,meteg,12,0.05172414,exodus,main,core_projected
geresh,4,zaqef_qatan,4,0.01724138,exodus,main,core_projected
geresh,5,munah,3,0.01293103,exodus,main,core_projected
geresh,6,atnah,2,0.00862069,exodus,main,core_projected
geresh,7,tipeha,2,0.00862069,exodus,main,core_projected
geresh,8,revia,1,0.00431034,exodus,main,core_projected
mahapakh,1,sof_pasuq,157,0.23896499,exodus,main,core_projected
mahapakh,2,revia,130,0.1978691,exodus,main,core_projected
mahapakh,3,atnah,119,0.18112633,exodus,main,core_projected
mahapakh,4,qadma,91,0.13850837,exodus,main,core_projected
mahapakh,5,geresh,47,0.07153729,exodus,main,core_projected
mahapakh,6,meteg,45,0.06849315,exodus,main,core_projected
mahapakh,7,munah,36,0.05479452,exodus,main,core_projected
mahapakh,8,zaqef_qatan,18,0.02739726,exodus,main,core_projected
mahapakh,9,pashta,13,0.01978691,exodus,main,core_projected
mahapakh,10,merkha,1,0.00152207,exodus,main,core_projected
merkha,1,tipeha,453,0.24082935,exodus,main,core_projected
merkha,2,zaqef_qatan,429,0.22807018,exodus,main,core_projected
merkha,3,tevir,369,0.19617225,exodus,main,core_projected
merkha,4,sof_pasuq,216,0.11483254,exodus,main,core_projected
merkha,5,atnah,207,0.11004785,exodus,main,core_projected
merkha,6,meteg,95,0.05050505,exodus,main,core_projected
merkha,7,qadma,37,0.01967039,exodus,main,core_projected
merkha,8,zaqef_gadol,27,0.01435407,exodus,main,core_projected
merkha,9,revia,18,0.00956938,exodus,main,core_projected
merkha,10,munah,13,0.00691122,exodus,main,core_projected
meteg,1,tipeha,781,0.37458034,exodus,main,core_projected
meteg,2,merkha,537,0.25755396,exodus,main,core_projected
meteg,3,munah,111,0.05323741,exodus,main,core_projected
meteg,4,sof_pasuq,98,0.0470024,exodus,main,core_projected
meteg,5,pashta,97,0.04652278,exodus,main,core_projected
meteg,6,atnah,92,0.0441247,exodus,main,core_projected
meteg,7,zaqef_qatan,86,0.041247,exodus,main,core_projected
meteg,8,mahapakh,75,0.03597122,exodus,main,core_projected
meteg,9,revia,63,0.03021583,exodus,main,core_projected
meteg,10,meteg,48,0.02302158,exodus,main,core_projected
munah,1,pashta,559,0.2795,exodus,main,core_projected
munah,2,tipeha,524,0.262,exodus,main,core_projected
munah,3,sof_pasuq,247,0.1235,exodus,main,core_projected
munah,4,atnah,203,0.1015,exodus,main,core_projected
munah,5,zaqef_qatan,97,0.0485,exodus,main,core_projected
munah,6,meteg,85,0.0425,exodus,main,core_projected
munah,7,munah,79,0.0395,exodus,main,core_projected
munah,8,paseq,62,0.031,exodus,main,core_projected
munah,9,revia,57,0.0285,exodus,main,core_projected
munah,10,geresh,56,0.028,exodus,main,core_projected
paseq,1,munah,67,0.84810127,exodus,main,core_projected
paseq,2,merkha,7,0.08860759,exodus,main,core_projected
paseq,3,pashta,2,0.02531646,exodus,main,core_projected
paseq,4,darga,1,0.01265823,exodus,main,core_projected
paseq,5,mahapakh,1,0.01265823,exodus,main,core_projected
paseq,6,meteg,1,0.01265823,exodus,main,core_projected
pashta,1,mahapakh,574,0.43060765,exodus,main,core_projected
pashta,2,pashta,206,0.15453863,exodus,main,core_projected
pashta,3,meteg,141,0.10577644,exodus,main,core_projected
pashta,4,revia,134,0.10052513,exodus,main,core_projected
pashta,5,atnah,93,0.06976744,exodus,main,core_projected
pashta,6,sof_pasuq,79,0.05926482,exodus,main,core_projected
pashta,7,zaqef_qatan,64,0.048012,exodus,main,core_projected
pashta,8,merkha,26,0.01950488,exodus,main,core_projected
pashta,9,munah,8,0.0060015,exodus,main,core_projected
pashta,10,geresh,3,0.00225056,exodus,main,core_projected
qadma,1,sof_pasuq,125,0.30637255,exodus,main,core_projected
qadma,2,telisha_qetana,86,0.21078431,exodus,main,core_projected
qadma,3,atnah,78,0.19117647,exodus,main,core_projected
qadma,4,revia,37,0.09068627,exodus,main,core_projected
qadma,5,meteg,28,0.06862745,exodus,main,core_projected
qadma,6,zaqef_qatan,23,0.05637255,exodus,main,core_projected
qadma,7,munah,15,0.03676471,exodus,main,core_projected
qadma,8,pashta,6,0.01470588,exodus,main,core_projected
qadma,9,geresh,5,0.0122549,exodus,main,core_projected
qadma,10,merkha,2,0.00490196,exodus,main,core_projected
revia,1,munah,273,0.53846154,exodus,main,core_projected
revia,2,geresh,64,0.12623274,exodus,main,core_projected
revia,3,sof_pasuq,57,0.11242604,exodus,main,core_projected
revia,4,meteg,52,0.1025641,exodus,main,core_projected
revia,5,atnah,46,0.09072978,exodus,main,core_projected
revia,6,zaqef_qatan,14,0.02761341,exodus,main,core_projected
revia,7,paseq,1,0.00197239,exodus,main,core_projected
sof_pasuq,1,meteg,1200,0.99585062,exodus,main,core_projected
sof_pasuq,2,atnah,3,0.00248963,exodus,main,core_projected
sof_pasuq,3,tipeha,1,0.00082988,exodus,main,core_projected
sof_pasuq,4,zaqef_qatan,1,0.00082988,exodus,main,core_projected
telisha_qetana,1,sof_pasuq,34,0.37777778,exodus,main,core_projected
telisha_qetana,2,munah,17,0.18888889,exodus,main,core_projected
telisha_qetana,3,atnah,15,0.16666667,exodus,main,core_projected
telisha_qetana,4,meteg,13,0.14444444,exodus,main,core_projected
telisha_qetana,5,revia,5,0.05555556,exodus,main,core_projected
telisha_qetana,6,zaqef_qatan,2,0.02222222,exodus,main,core_projected
telisha_qetana,7,tevir,2,0.02222222,exodus,main,core_projected
telisha_qetana,8,merkha,1,0.01111111,exodus,main,core_projected
telisha_qetana,9,zaqef_gadol,1,0.01111111,exodus,main,core_projected
tevir,1,darga,189,0.32307692,exodus,main,core_projected
tevir,2,merkha,145,0.24786325,exodus,main,core_projected
tevir,3,zaqef_qatan,70,0.11965812,exodus,main,core_projected
tevir,4,atnah,55,0.09401709,exodus,main,core_projected
tevir,5,meteg,39,0.06666667,exodus,main,core_projected
tevir,6,revia,38,0.06495726,exodus,main,core_projected
tevir,7,sof_pasuq,38,0.06495726,exodus,main,core_projected
tevir,8,zaqef_gadol,9,0.01538462,exodus,main,core_projected
tevir,9,tevir,1,0.0017094,exodus,main,core_projected
tevir,10,paseq,1,0.0017094,exodus,main,core_projected
tipeha,1,merkha,1153,0.49126545,exodus,main,core_projected
tipeha,2,zaqef_qatan,592,0.2522369,exodus,main,core_projected
tipeha,3,tevir,193,0.08223264,exodus,main,core_projected
tipeha,4,atnah,144,0.06135492,exodus,main,core_projected
tipeha,5,meteg,135,0.05752024,exodus,main,core_projected
tipeha,6,sof_pasuq,70,0.02982531,exodus,main,core_projected
tipeha,7,zaqef_gadol,46,0.01959949,exodus,main,core_projected
tipeha,8,munah,4,0.0017043,exodus,main,core_projected
tipeha,9,paseq,2,0.00085215,exodus,main,core_projected
tipeha,10,qadma,2,0.00085215,exodus,main,core_projected
zaqef_gadol,1,zaqef_qatan,39,0.39393939,exodus,main,core_projected
zaqef_gadol,2,atnah,37,0.37373737,exodus,main,core_projected
zaqef_gadol,3,sof_pasuq,18,0.18181818,exodus,main,core_projected
zaqef_gadol,4,meteg,4,0.04040404,exodus,main,core_projected
zaqef_gadol,5,zaqef_gadol,1,0.01010101,exodus,main,core_projected
zaqef_qatan,1,munah,852,0.57645467,exodus,main,core_projected
zaqef_qatan,2,pashta,447,0.30243572,exodus,main,core_projected
zaqef_qatan,3,meteg,132,0.08930988,exodus,main,core_projected
zaqef_qatan,4,qadma,22,0.01488498,exodus,main,core_projected
zaqef_qatan,5,zaqef_qatan,8,0.00541272,exodus,main,core_projected
zaqef_qatan,6,atnah,8,0.00541272,exodus,main,core_projected
zaqef_qatan,7,paseq,3,0.00202977,exodus,main,core_projected
zaqef_qatan,8,mahapakh,2,0.00135318,exodus,main,core_projected
zaqef_qatan,9,sof_pasuq,2,0.00135318,exodus,main,core_projected
zaqef_qatan,10,revia,1,0.00067659,exodus,main,core_projected
atnah,1,tipeha,439,0.5399754,leviticus,main,core_projected
atnah,2,munah,335,0.41205412,leviticus,main,core_projected
atnah,3,meteg,38,0.04674047,leviticus,main,core_projected
atnah,4,sof_pasuq,1,0.00123001,leviticus,main,core_projected
darga,1,qadma,39,0.22807018,leviticus,main,core_projected
darga,2,atnah,39,0.22807018,leviticus,main,core_projected
darga,3,sof_pasuq,27,0.15789474,leviticus,main,core_projected
darga,4,zaqef_qatan,19,0.11111111,leviticus,main,core_projected
darga,5,revia,16,0.09356725,leviticus,main,core_projected
darga,6,meteg,11,0.06432749,leviticus,main,core_projected
darga,7,munah,10,0.05847953,leviticus,main,core_projected
darga,8,geresh,9,0.05263158,leviticus,main,core_projected
darga,9,paseq,1,0.00584795,leviticus,main,core_projected
geresh,1,qadma,149,0.85632184,leviticus,main,core_projected
geresh,2,meteg,13,0.07471264,leviticus,main,core_projected
geresh,3,sof_pasuq,7,0.04022989,leviticus,main,core_projected
geresh,4,atnah,2,0.01149425,leviticus,main,core_projected
geresh,5,paseq,2,0.01149425,leviticus,main,core_projected
geresh,6,munah,1,0.00574713,leviticus,main,core_projected
mahapakh,1,sof_pasuq,105,0.23281596,leviticus,main,core_projected
mahapakh,2,atnah,96,0.21286031,leviticus,main,core_projected
mahapakh,3,revia,69,0.15299335,leviticus,main,core_projected
mahapakh,4,qadma,66,0.14634146,leviticus,main,core_projected
mahapakh,5,meteg,43,0.09534368,leviticus,main,core_projected
mahapakh,6,munah,29,0.06430155,leviticus,main,core_projected
mahapakh,7,geresh,24,0.05321508,leviticus,main,core_projected
mahapakh,8,zaqef_qatan,11,0.02439024,leviticus,main,core_projected
mahapakh,9,pashta,5,0.01108647,leviticus,main,core_projected
mahapakh,10,paseq,3,0.00665188,leviticus,main,core_projected
merkha,1,tipeha,370,0.26948288,leviticus,main,core_projected
merkha,2,zaqef_qatan,300,0.21849964,leviticus,main,core_projected
merkha,3,tevir,238,0.17334304,leviticus,main,core_projected
merkha,4,atnah,180,0.13109978,leviticus,main,core_projected
merkha,5,sof_pasuq,131,0.09541151,leviticus,main,core_projected
merkha,6,meteg,65,0.04734159,leviticus,main,core_projected
merkha,7,qadma,35,0.02549162,leviticus,main,core_projected
merkha,8,zaqef_gadol,20,0.01456664,leviticus,main,core_projected
merkha,9,revia,17,0.01238165,leviticus,main,core_projected
merkha,10,munah,8,0.00582666,leviticus,main,core_projected
meteg,1,tipeha,514,0.35375086,leviticus,main,core_projected
meteg,2,merkha,440,0.30282175,leviticus,main,core_projected
meteg,3,munah,71,0.04886442,leviticus,main,core_projected
meteg,4,mahapakh,63,0.04335857,leviticus,main,core_projected
meteg,5,sof_pasuq,61,0.04198211,leviticus,main,core_projected
meteg,6,atnah,55,0.03785272,leviticus,main,core_projected
meteg,7,pashta,50,0.03441156,leviticus,main,core_projected
meteg,8,zaqef_qatan,48,0.0330351,leviticus,main,core_projected
meteg,9,meteg,43,0.02959394,leviticus,main,core_projected
meteg,10,revia,42,0.02890571,leviticus,main,core_projected
munah,1,pashta,400,0.29585799,leviticus,main,core_projected
munah,2,tipeha,344,0.25443787,leviticus,main,core_projected
munah,3,sof_pasuq,173,0.12795858,leviticus,main,core_projected
munah,4,atnah,118,0.08727811,leviticus,main,core_projected
munah,5,geresh,75,0.05547337,leviticus,main,core_projected
munah,6,munah,59,0.04363905,leviticus,main,core_projected
munah,7,zaqef_qatan,56,0.04142012,leviticus,main,core_projected
munah,8,paseq,42,0.03106509,leviticus,main,core_projected
munah,9,meteg,39,0.02884615,leviticus,main,core_projected
munah,10,revia,32,0.02366864,leviticus,main,core_projected
paseq,1,munah,47,0.87037037,leviticus,main,core_projected
paseq,2,merkha,3,0.05555556,leviticus,main,core_projected
paseq,3,qadma,2,0.03703704,leviticus,main,core_projected
paseq,4,sof_pasuq,1,0.01851852,leviticus,main,core_projected
paseq,5,mahapakh,1,0.01851852,leviticus,main,core_projected
pashta,1,mahapakh,386,0.42888889,leviticus,main,core_projected
pashta,2,pashta,133,0.14777778,leviticus,main,core_projected
pashta,3,meteg,103,0.11444444,leviticus,main,core_projected
pashta,4,sof_pasuq,72,0.08,leviticus,main,core_projected
pashta,5,revia,70,0.07777778,leviticus,main,core_projected
pashta,6,atnah,55,0.06111111,leviticus,main,core_projected
pashta,7,zaqef_qatan,42,0.04666667,leviticus,main,core_projected
pashta,8,merkha,26,0.02888889,leviticus,main,core_projected
pashta,9,munah,10,0.01111111,leviticus,main,core_projected
pashta,10,geresh,2,0.00222222,leviticus,main,core_projected
qadma,1,sof_pasuq,110,0.32934132,leviticus,main,core_projected
qadma,2,telisha_qetana,69,0.20658683,leviticus,main,core_projected
qadma,3,atnah,57,0.17065868,leviticus,main,core_projected
qadma,4,revia,34,0.10179641,leviticus,main,core_projected
qadma,5,meteg,20,0.05988024,leviticus,main,core_projected
qadma,6,zaqef_qatan,18,0.05389222,leviticus,main,core_projected
qadma,7,munah,15,0.04491018,leviticus,main,core_projected
qadma,8,geresh,7,0.02095808,leviticus,main,core_projected
qadma,9,pashta,2,0.00598802,leviticus,main,core_projected
qadma,10,paseq,1,0.00299401,leviticus,main,core_projected
revia,1,munah,178,0.57051282,leviticus,main,core_projected
revia,2,sof_pasuq,46,0.1474359,leviticus,main,core_projected
revia,3,geresh,38,0.12179487,leviticus,main,core_projected
revia,4,meteg,32,0.1025641,leviticus,main,core_projected
revia,5,atnah,14,0.04487179,leviticus,main,core_projected
revia,6,zaqef_qatan,3,0.00961538,leviticus,main,core_projected
revia,7,paseq,1,0.00320513,leviticus,main,core_projected
sof_pasuq,1,meteg,856,0.99883314,leviticus,main,core_projected
sof_pasuq,2,tipeha,1,0.00116686,leviticus,main,core_projected
telisha_qetana,1,sof_pasuq,34,0.47887324,leviticus,main,core_projected
telisha_qetana,2,munah,18,0.25352113,leviticus,main,core_projected
telisha_qetana,3,atnah,10,0.14084507,leviticus,main,core_projected
telisha_qetana,4,revia,4,0.05633803,leviticus,main,core_projected
telisha_qetana,5,meteg,4,0.05633803,leviticus,main,core_projected
telisha_qetana,6,paseq,1,0.01408451,leviticus,main,core_projected
tevir,1,darga,153,0.36778846,leviticus,main,core_projected
tevir,2,merkha,100,0.24038462,leviticus,main,core_projected
tevir,3,atnah,45,0.10817308,leviticus,main,core_projected
tevir,4,zaqef_qatan,38,0.09134615,leviticus,main,core_projected
tevir,5,sof_pasuq,27,0.06490385,leviticus,main,core_projected
tevir,6,revia,25,0.06009615,leviticus,main,core_projected
tevir,7,meteg,23,0.05528846,leviticus,main,core_projected
tevir,8,zaqef_gadol,5,0.01201923,leviticus,main,core_projected
tipeha,1,merkha,801,0.4805039,leviticus,main,core_projected
tipeha,2,zaqef_qatan,425,0.25494901,leviticus,main,core_projected
tipeha,3,tevir,161,0.09658068,leviticus,main,core_projected
tipeha,4,atnah,126,0.07558488,leviticus,main,core_projected
tipeha,5,meteg,93,0.05578884,leviticus,main,core_projected
tipeha,6,sof_pasuq,36,0.02159568,leviticus,main,core_projected
tipeha,7,zaqef_gadol,21,0.01259748,leviticus,main,core_projected
tipeha,8,darga,2,0.00119976,leviticus,main,core_projected
tipeha,9,paseq,1,0.00059988,leviticus,main,core_projected
tipeha,10,mahapakh,1,0.00059988,leviticus,main,core_projected
zaqef_gadol,1,zaqef_qatan,24,0.43636364,leviticus,main,core_projected
zaqef_gadol,2,sof_pasuq,17,0.30909091,leviticus,main,core_projected
zaqef_gadol,3,atnah,13,0.23636364,leviticus,main,core_projected
zaqef_gadol,4,meteg,1,0.01818182,leviticus,main,core_projected
zaqef_qatan,1,munah,571,0.57852077,leviticus,main,core_projected
zaqef_qatan,2,pashta,309,0.31306991,leviticus,main,core_projected
zaqef_qatan,3,meteg,69,0.06990881,leviticus,main,core_projected
zaqef_qatan,4,qadma,21,0.0212766,leviticus,main,core_projected
zaqef_qatan,5,sof_pasuq,8,0.00810537,leviticus,main,core_projected
zaqef_qatan,6,zaqef_qatan,3,0.00303951,leviticus,main,core_projected
zaqef_qatan,7,revia,3,0.00303951,leviticus,main,core_projected
zaqef_qatan,8,atnah,3,0.00303951,leviticus,main,core_projected
atnah,1,tipeha,621,0.53953084,numbers,main,core_projected
atnah,2,munah,484,0.42050391,numbers,main,core_projected
atnah,3,meteg,45,0.03909644,numbers,main,core_projected
atnah,4,paseq,1,0.00086881,numbers,main,core_projected
darga,1,atnah,57,0.24050633,numbers,main,core_projected
darga,2,qadma,44,0.18565401,numbers,main,core_projected
darga,3,sof_pasuq,38,0.16033755,numbers,main,core_projected
darga,4,revia,30,0.12658228,numbers,main,core_projected
darga,5,zaqef_qatan,26,0.10970464,numbers,main,core_projected
darga,6,geresh,16,0.06751055,numbers,main,core_projected
darga,7,munah,15,0.06329114,numbers,main,core_projected
darga,8,meteg,9,0.03797468,numbers,main,core_projected
darga,9,pashta,1,0.00421941,numbers,main,core_projected
darga,10,zaqef_gadol,1,0.00421941,numbers,main,core_projected
geresh,1,qadma,189,0.84753363,numbers,main,core_projected
geresh,2,meteg,16,0.07174888,numbers,main,core_projected
geresh,3,sof_pasuq,13,0.05829596,numbers,main,core_projected
geresh,4,munah,3,0.01345291,numbers,main,core_projected
geresh,5,paseq,1,0.0044843,numbers,main,core_projected
geresh,6,atnah,1,0.0044843,numbers,main,core_projected
mahapakh,1,revia,109,0.19223986,numbers,main,core_projected
mahapakh,2,sof_pasuq,105,0.18518519,numbers,main,core_projected
mahapakh,3,atnah,101,0.17813051,numbers,main,core_projected
mahapakh,4,qadma,97,0.17107584,numbers,main,core_projected
mahapakh,5,munah,57,0.1005291,numbers,main,core_projected
mahapakh,6,geresh,43,0.07583774,numbers,main,core_projected
mahapakh,7,meteg,32,0.05643739,numbers,main,core_projected
mahapakh,8,zaqef_qatan,16,0.02821869,numbers,main,core_projected
mahapakh,9,pashta,7,0.01234568,numbers,main,core_projected
merkha,1,tipeha,509,0.27454153,numbers,main,core_projected
merkha,2,zaqef_qatan,416,0.22437972,numbers,main,core_projected
merkha,3,tevir,339,0.1828479,numbers,main,core_projected
merkha,4,sof_pasuq,198,0.10679612,numbers,main,core_projected
merkha,5,atnah,196,0.10571737,numbers,main,core_projected
merkha,6,meteg,79,0.04261057,numbers,main,core_projected
