measure,value,count,share,cum_share,level,book,run_label
pulse_count,44,33,0.02156863,0.90065359,verse,genesis,control_top200
pulse_count,45,10,0.00653595,0.90718954,verse,genesis,control_top200
pulse_count,46,25,0.01633987,0.92352941,verse,genesis,control_top200
pulse_count,47,18,0.01176471,0.93529412,verse,genesis,control_top200
pulse_count,48,18,0.01176471,0.94705882,verse,genesis,control_top200
pulse_count,49,17,0.01111111,0.95816993,verse,genesis,control_top200
pulse_count,50,7,0.00457516,0.9627451,verse,genesis,control_top200
pulse_count,51,9,0.00588235,0.96862745,verse,genesis,control_top200
pulse_count,52,7,0.00457516,0.97320261,verse,genesis,control_top200
pulse_count,53,10,0.00653595,0.97973856,verse,genesis,control_top200
pulse_count,54,7,0.00457516,0.98431373,verse,genesis,control_top200
pulse_count,55,3,0.00196078,0.98627451,verse,genesis,control_top200
pulse_count,56,5,0.00326797,0.98954248,verse,genesis,control_top200
pulse_count,57,6,0.00392157,0.99346405,verse,genesis,control_top200
pulse_count,58,3,0.00196078,0.99542484,verse,genesis,control_top200
pulse_count,60,1,0.00065359,0.99607843,verse,genesis,control_top200
pulse_count,62,1,0.00065359,0.99673203,verse,genesis,control_top200
pulse_count,63,1,0.00065359,0.99738562,verse,genesis,control_top200
pulse_count,64,1,0.00065359,0.99803922,verse,genesis,control_top200
pulse_count,68,2,0.00130719,0.99934641,verse,genesis,control_top200
pulse_count,69,1,0.00065359,1.0,verse,genesis,control_top200
accent_count,2,1,0.00065359,0.00065359,verse,genesis,control_top200
accent_count,3,8,0.00522876,0.00588235,verse,genesis,control_top200
accent_count,4,14,0.00915033,0.01503268,verse,genesis,control_top200
accent_count,5,39,0.0254902,0.04052288,verse,genesis,control_top200
accent_count,6,86,0.05620915,0.09673203,verse,genesis,control_top200
accent_count,7,84,0.05490196,0.15163399,verse,genesis,control_top200
accent_count,8,110,0.07189542,0.22352941,verse,genesis,control_top200
accent_count,9,146,0.09542484,0.31895425,verse,genesis,control_top200
accent_count,10,137,0.08954248,0.40849673,verse,genesis,control_top200
accent_count,11,147,0.09607843,0.50457516,verse,genesis,control_top200
accent_count,12,141,0.09215686,0.59673203,verse,genesis,control_top200
accent_count,13,125,0.08169935,0.67843137,verse,genesis,control_top200
accent_count,14,88,0.05751634,0.73594771,verse,genesis,control_top200
accent_count,15,97,0.06339869,0.79934641,verse,genesis,control_top200
accent_count,16,95,0.0620915,0.86143791,verse,genesis,control_top200
accent_count,17,60,0.03921569,0.90065359,verse,genesis,control_top200
accent_count,18,46,0.03006536,0.93071895,verse,genesis,control_top200
accent_count,19,33,0.02156863,0.95228758,verse,genesis,control_top200
accent_count,20,31,0.02026144,0.97254902,verse,genesis,control_top200
accent_count,21,16,0.01045752,0.98300654,verse,genesis,control_top200
accent_count,22,10,0.00653595,0.98954248,verse,genesis,control_top200
accent_count,23,3,0.00196078,0.99150327,verse,genesis,control_top200
accent_count,24,7,0.00457516,0.99607843,verse,genesis,control_top200
accent_count,25,3,0.00196078,0.99803922,verse,genesis,control_top200
accent_count,>25,3,0.00196078,1.0,verse,genesis,control_top200
word_count,1,21,0.00700935,0.00700935,major,genesis,control_top200
word_count,2,123,0.04105474,0.04806409,major,genesis,control_top200
word_count,3,312,0.10413885,0.15220294,major,genesis,control_top200
word_count,4,411,0.13718291,0.28938585,major,genesis,control_top200
word_count,5,379,0.126502,0.41588785,major,genesis,control_top200
word_count,6,389,0.12983979,0.54572764,major,genesis,control_top200
word_count,7,292,0.09746328,0.64319092,major,genesis,control_top200
word_count,8,255,0.08511348,0.72830441,major,genesis,control_top200
word_count,9,199,0.0664219,0.7947263,major,genesis,control_top200
word_count,10,160,0.05340454,0.84813084,major,genesis,control_top200
word_count,11,127,0.04238985,0.89052069,major,genesis,control_top200
word_count,12,97,0.0323765,0.9228972,major,genesis,control_top200
word_count,13,64,0.02136182,0.94425901,major,genesis,control_top200
word_count,14,45,0.01502003,0.95927904,major,genesis,control_top200
word_count,15,47,0.01568758,0.97496662,major,genesis,control_top200
word_count,16,28,0.00934579,0.98431242,major,genesis,control_top200
word_count,17,18,0.00600801,0.99032043,major,genesis,control_top200
word_count,18,10,0.00333778,0.99365821,major,genesis,control_top200
word_count,19,12,0.00400534,0.99766355,major,genesis,control_top200
word_count,20,2,0.00066756,0.99833111,major,genesis,control_top200
word_count,21,1,0.00033378,0.99866489,major,genesis,control_top200
word_count,23,2,0.00066756,0.99933244,major,genesis,control_top200
word_count,24,2,0.00066756,1.0,major,genesis,control_top200
pulse_count,2,1,0.00033378,0.00033378,major,genesis,control_top200
pulse_count,3,22,0.00734312,0.0076769,major,genesis,control_top200
pulse_count,4,31,0.01034713,0.01802403,major,genesis,control_top200
pulse_count,5,79,0.02636849,0.04439252,major,genesis,control_top200
pulse_count,6,99,0.03304406,0.07743658,major,genesis,control_top200
pulse_count,7,137,0.04572764,0.12316422,major,genesis,control_top200
pulse_count,8,214,0.07142857,0.19459279,major,genesis,control_top200
pulse_count,9,189,0.06308411,0.2576769,major,genesis,control_top200
pulse_count,10,193,0.06441923,0.32209613,major,genesis,control_top200
pulse_count,11,151,0.05040053,0.37249666,major,genesis,control_top200
pulse_count,12,198,0.06608812,0.43858478,major,genesis,control_top200
pulse_count,13,187,0.06241656,0.50100134,major,genesis,control_top200
pulse_count,14,150,0.05006676,0.55106809,major,genesis,control_top200
pulse_count,15,133,0.04439252,0.59546061,major,genesis,control_top200
pulse_count,16,132,0.04405874,0.63951936,major,genesis,control_top200
pulse_count,17,116,0.03871829,0.67823765,major,genesis,control_top200
pulse_count,18,118,0.03938585,0.7176235,major,genesis,control_top200
pulse_count,19,104,0.03471295,0.75233645,major,genesis,control_top200
pulse_count,20,86,0.02870494,0.78104139,major,genesis,control_top200
pulse_count,21,73,0.02436582,0.80540721,major,genesis,control_top200
pulse_count,22,83,0.0277036,0.83311081,major,genesis,control_top200
pulse_count,23,56,0.01869159,0.8518024,major,genesis,control_top200
pulse_count,24,55,0.01835781,0.87016021,major,genesis,control_top200
pulse_count,25,57,0.01902537,0.88918558,major,genesis,control_top200
pulse_count,26,46,0.01535381,0.90453939,major,genesis,control_top200
pulse_count,27,42,0.01401869,0.91855808,major,genesis,control_top200
pulse_count,28,27,0.00901202,0.92757009,major,genesis,control_top200
pulse_count,29,35,0.01168224,0.93925234,major,genesis,control_top200
pulse_count,30,27,0.00901202,0.94826435,major,genesis,control_top200
pulse_count,31,20,0.00667557,0.95493992,major,genesis,control_top200
pulse_count,32,23,0.0076769,0.96261682,major,genesis,control_top200
pulse_count,33,17,0.00567423,0.96829105,major,genesis,control_top200
pulse_count,34,15,0.00500668,0.97329773,major,genesis,control_top200
pulse_count,35,10,0.00333778,0.97663551,major,genesis,control_top200
pulse_count,36,17,0.00567423,0.98230975,major,genesis,control_top200
pulse_count,37,16,0.00534045,0.9876502,major,genesis,control_top200
pulse_count,38,11,0.00367156,0.99132176,major,genesis,control_top200
pulse_count,39,7,0.00233645,0.99365821,major,genesis,control_top200
pulse_count,40,5,0.00166889,0.9953271,major,genesis,control_top200
pulse_count,41,5,0.00166889,0.99699599,major,genesis,control_top200
pulse_count,42,3,0.00100134,0.99799733,major,genesis,control_top200
pulse_count,43,2,0.00066756,0.99866489,major,genesis,control_top200
pulse_count,44,1,0.00033378,0.99899866,major,genesis,control_top200
pulse_count,46,1,0.00033378,0.99933244,major,genesis,control_top200
pulse_count,48,1,0.00033378,0.99966622,major,genesis,control_top200
pulse_count,49,1,0.00033378,1.0,major,genesis,control_top200
accent_count,1,23,0.0076769,0.0076769,major,genesis,control_top200
accent_count,2,185,0.061749,0.0694259,major,genesis,control_top200
accent_count,3,439,0.1465287,0.21595461,major,genesis,control_top200
accent_count,4,427,0.14252336,0.35847797,major,genesis,control_top200
accent_count,5,447,0.14919893,0.5076769,major,genesis,control_top200
accent_count,6,381,0.12716956,0.63484646,major,genesis,control_top200
accent_count,7,276,0.09212283,0.72696929,major,genesis,control_top200
accent_count,8,250,0.08344459,0.81041389,major,genesis,control_top200
accent_count,9,162,0.0540721,0.86448598,major,genesis,control_top200
accent_count,10,132,0.04405874,0.90854473,major,genesis,control_top200
accent_count,11,86,0.02870494,0.93724967,major,genesis,control_top200
accent_count,12,65,0.02169559,0.95894526,major,genesis,control_top200
accent_count,13,48,0.01602136,0.97496662,major,genesis,control_top200
accent_count,14,37,0.0123498,0.98731642,major,genesis,control_top200
accent_count,15,18,0.00600801,0.99332443,major,genesis,control_top200
accent_count,16,10,0.00333778,0.99666222,major,genesis,control_top200
accent_count,17,2,0.00066756,0.99732977,major,genesis,control_top200
accent_count,18,5,0.00166889,0.99899866,major,genesis,control_top200
accent_count,19,2,0.00066756,0.99966622,major,genesis,control_top200
accent_count,20,1,0.00033378,1.0,major,genesis,control_top200
word_count,1,411,0.07151557,0.07151557,minor,genesis,control_top200
word_count,2,1015,0.17661389,0.24812946,minor,genesis,control_top200
word_count,3,1682,0.29267444,0.5408039,minor,genesis,control_top200
word_count,4,1319,0.22951105,0.77031495,minor,genesis,control_top200
word_count,5,674,0.11727858,0.88759353,minor,genesis,control_top200
word_count,6,363,0.06316339,0.95075692,minor,genesis,control_top200
word_count,7,146,0.02540456,0.97616148,minor,genesis,control_top200
word_count,8,64,0.01113624,0.98729772,minor,genesis,control_top200
word_count,9,32,0.00556812,0.99286584,minor,genesis,control_top200
word_count,10,18,0.00313207,0.99599791,minor,genesis,control_top200
word_count,11,12,0.00208805,0.99808596,minor,genesis,control_top200
word_count,12,5,0.00087002,0.99895598,minor,genesis,control_top200
word_count,13,2,0.00034801,0.99930398,minor,genesis,control_top200
word_count,14,1,0.000174,0.99947799,minor,genesis,control_top200
word_count,15,1,0.000174,0.99965199,minor,genesis,control_top200
word_count,17,1,0.000174,0.999826,minor,genesis,control_top200
word_count,19,1,0.000174,1.0,minor,genesis,control_top200
pulse_count,1,24,0.00417609,0.00417609,minor,genesis,control_top200
pulse_count,2,128,0.02227249,0.02644858,minor,genesis,control_top200
pulse_count,3,281,0.04889508,0.07534366,minor,genesis,control_top200
pulse_count,4,299,0.05202714,0.1273708,minor,genesis,control_top200
pulse_count,5,609,0.10596833,0.23333913,minor,genesis,control_top200
pulse_count,6,770,0.13398295,0.36732208,minor,genesis,control_top200
pulse_count,7,776,0.13502697,0.50234905,minor,genesis,control_top200
pulse_count,8,764,0.13293892,0.63528798,minor,genesis,control_top200
pulse_count,9,600,0.1044023,0.73969027,minor,genesis,control_top200
pulse_count,10,446,0.07760571,0.81729598,minor,genesis,control_top200
pulse_count,11,284,0.04941709,0.86671307,minor,genesis,control_top200
pulse_count,12,222,0.03862885,0.90534192,minor,genesis,control_top200
pulse_count,13,142,0.02470854,0.93005046,minor,genesis,control_top200
pulse_count,14,102,0.01774839,0.94779885,minor,genesis,control_top200
pulse_count,15,88,0.01531234,0.96311119,minor,genesis,control_top200
pulse_count,16,65,0.01131025,0.97442144,minor,genesis,control_top200
pulse_count,17,41,0.00713416,0.98155559,minor,genesis,control_top200
pulse_count,18,32,0.00556812,0.98712372,minor,genesis,control_top200
pulse_count,19,22,0.00382808,0.9909518,minor,genesis,control_top200
pulse_count,20,8,0.00139203,0.99234383,minor,genesis,control_top200
pulse_count,21,11,0.00191404,0.99425787,minor,genesis,control_top200
pulse_count,22,13,0.00226205,0.99651992,minor,genesis,control_top200
pulse_count,23,2,0.00034801,0.99686793,minor,genesis,control_top200
pulse_count,24,3,0.00052201,0.99738994,minor,genesis,control_top200
pulse_count,25,1,0.000174,0.99756395,minor,genesis,control_top200
pulse_count,26,5,0.00087002,0.99843397,minor,genesis,control_top200
pulse_count,28,4,0.00069602,0.99912998,minor,genesis,control_top200
pulse_count,29,1,0.000174,0.99930398,minor,genesis,control_top200
pulse_count,30,1,0.000174,0.99947799,minor,genesis,control_top200
pulse_count,31,1,0.000174,0.99965199,minor,genesis,control_top200
pulse_count,32,1,0.000174,0.999826,minor,genesis,control_top200
pulse_count,44,1,0.000174,1.0,minor,genesis,control_top200
accent_count,1,455,0.07917174,0.07917174,minor,genesis,control_top200
accent_count,2,1386,0.24116931,0.32034105,minor,genesis,control_top200
accent_count,3,2100,0.36540804,0.68574909,minor,genesis,control_top200
accent_count,4,999,0.17382982,0.85957891,minor,genesis,control_top200
accent_count,5,477,0.08299983,0.94257874,minor,genesis,control_top200
accent_count,6,209,0.0363668,0.97894554,minor,genesis,control_top200
accent_count,7,62,0.01078824,0.98973377,minor,genesis,control_top200
accent_count,8,31,0.00539412,0.99512789,minor,genesis,control_top200
accent_count,9,14,0.00243605,0.99756395,minor,genesis,control_top200
accent_count,10,7,0.00121803,0.99878197,minor,genesis,control_top200
accent_count,11,3,0.00052201,0.99930398,minor,genesis,control_top200
accent_count,12,2,0.00034801,0.99965199,minor,genesis,control_top200
accent_count,14,1,0.000174,0.999826,minor,genesis,control_top200
accent_count,18,1,0.000174,1.0,minor,genesis,control_top200
