measure,ngram_n,rank,pattern,count,share,level,book,run_label
word_count,2,1,18-16,10,0.01168224,verse,leviticus,control_top200
word_count,2,2,13-12,9,0.01051402,verse,leviticus,control_top200
word_count,2,3,10-16,9,0.01051402,verse,leviticus,control_top200
word_count,2,4,12-11,9,0.01051402,verse,leviticus,control_top200
word_count,2,5,12-10,8,0.00934579,verse,leviticus,control_top200
word_count,2,6,14-12,7,0.00817757,verse,leviticus,control_top200
word_count,2,7,9-18,7,0.00817757,verse,leviticus,control_top200
word_count,2,8,10-11,7,0.00817757,verse,leviticus,control_top200
word_count,2,9,16-11,7,0.00817757,verse,leviticus,control_top200
word_count,2,10,13-11,7,0.00817757,verse,leviticus,control_top200
word_count,2,11,11-7,7,0.00817757,verse,leviticus,control_top200
word_count,2,12,15-12,7,0.00817757,verse,leviticus,control_top200
word_count,2,13,9-12,7,0.00817757,verse,leviticus,control_top200
word_count,2,14,10-8,6,0.00700935,verse,leviticus,control_top200
word_count,2,15,18-11,6,0.00700935,verse,leviticus,control_top200
word_count,2,16,16-17,6,0.00700935,verse,leviticus,control_top200
word_count,2,17,18-17,6,0.00700935,verse,leviticus,control_top200
word_count,2,18,8-13,6,0.00700935,verse,leviticus,control_top200
word_count,2,19,14-14,6,0.00700935,verse,leviticus,control_top200
word_count,2,20,8-14,6,0.00700935,verse,leviticus,control_top200
word_count,2,21,12-15,6,0.00700935,verse,leviticus,control_top200
word_count,2,22,5-16,6,0.00700935,verse,leviticus,control_top200
word_count,2,23,16-18,6,0.00700935,verse,leviticus,control_top200
word_count,2,24,14-22,6,0.00700935,verse,leviticus,control_top200
word_count,2,25,12-16,6,0.00700935,verse,leviticus,control_top200
word_count,2,26,11-13,6,0.00700935,verse,leviticus,control_top200
word_count,2,27,14-13,5,0.00584112,verse,leviticus,control_top200
word_count,2,28,16-15,5,0.00584112,verse,leviticus,control_top200
word_count,2,29,15-14,5,0.00584112,verse,leviticus,control_top200
word_count,2,30,14-8,5,0.00584112,verse,leviticus,control_top200
word_count,2,31,17-17,5,0.00584112,verse,leviticus,control_top200
word_count,2,32,10-12,5,0.00584112,verse,leviticus,control_top200
word_count,2,33,14-16,5,0.00584112,verse,leviticus,control_top200
word_count,2,34,11-16,5,0.00584112,verse,leviticus,control_top200
word_count,2,35,15-5,5,0.00584112,verse,leviticus,control_top200
word_count,2,36,16-13,5,0.00584112,verse,leviticus,control_top200
word_count,2,37,11-9,5,0.00584112,verse,leviticus,control_top200
word_count,2,38,11-8,5,0.00584112,verse,leviticus,control_top200
word_count,2,39,8-9,5,0.00584112,verse,leviticus,control_top200
word_count,2,40,13-14,5,0.00584112,verse,leviticus,control_top200
word_count,2,41,11-10,5,0.00584112,verse,leviticus,control_top200
word_count,2,42,11-14,5,0.00584112,verse,leviticus,control_top200
word_count,2,43,17-9,4,0.0046729,verse,leviticus,control_top200
word_count,2,44,6-11,4,0.0046729,verse,leviticus,control_top200
word_count,2,45,18-14,4,0.0046729,verse,leviticus,control_top200
word_count,2,46,17-18,4,0.0046729,verse,leviticus,control_top200
word_count,2,47,9-15,4,0.0046729,verse,leviticus,control_top200
word_count,2,48,7-13,4,0.0046729,verse,leviticus,control_top200
word_count,2,49,17-14,4,0.0046729,verse,leviticus,control_top200
word_count,2,50,17-12,4,0.0046729,verse,leviticus,control_top200
word_count,2,51,17-10,4,0.0046729,verse,leviticus,control_top200
word_count,2,52,11-5,4,0.0046729,verse,leviticus,control_top200
word_count,2,53,5-18,4,0.0046729,verse,leviticus,control_top200
word_count,2,54,20-10,4,0.0046729,verse,leviticus,control_top200
word_count,2,55,12-22,4,0.0046729,verse,leviticus,control_top200
word_count,2,56,14-15,4,0.0046729,verse,leviticus,control_top200
word_count,2,57,14-17,4,0.0046729,verse,leviticus,control_top200
word_count,2,58,15-20,4,0.0046729,verse,leviticus,control_top200
word_count,2,59,12-18,4,0.0046729,verse,leviticus,control_top200
word_count,2,60,18-13,4,0.0046729,verse,leviticus,control_top200
word_count,2,61,12-17,4,0.0046729,verse,leviticus,control_top200
word_count,2,62,8-10,4,0.0046729,verse,leviticus,control_top200
word_count,2,63,11-12,4,0.0046729,verse,leviticus,control_top200
word_count,2,64,15-11,4,0.0046729,verse,leviticus,control_top200
word_count,2,65,10-14,4,0.0046729,verse,leviticus,control_top200
word_count,2,66,10-15,4,0.0046729,verse,leviticus,control_top200
word_count,2,67,11-21,4,0.0046729,verse,leviticus,control_top200
word_count,2,68,12-8,4,0.0046729,verse,leviticus,control_top200
word_count,2,69,16-9,4,0.0046729,verse,leviticus,control_top200
word_count,2,70,14-11,4,0.0046729,verse,leviticus,control_top200
word_count,2,71,12-12,4,0.0046729,verse,leviticus,control_top200
word_count,2,72,14-10,4,0.0046729,verse,leviticus,control_top200
word_count,2,73,16-20,4,0.0046729,verse,leviticus,control_top200
word_count,2,74,16-16,4,0.0046729,verse,leviticus,control_top200
word_count,2,75,10-10,4,0.0046729,verse,leviticus,control_top200
word_count,2,76,12-13,4,0.0046729,verse,leviticus,control_top200
word_count,2,77,16-8,4,0.0046729,verse,leviticus,control_top200
word_count,2,78,8-5,4,0.0046729,verse,leviticus,control_top200
word_count,2,79,9-21,3,0.00350467,verse,leviticus,control_top200
word_count,2,80,21-17,3,0.00350467,verse,leviticus,control_top200
word_count,2,81,9-22,3,0.00350467,verse,leviticus,control_top200
word_count,2,82,13-17,3,0.00350467,verse,leviticus,control_top200
word_count,2,83,20-15,3,0.00350467,verse,leviticus,control_top200
word_count,2,84,15-10,3,0.00350467,verse,leviticus,control_top200
word_count,2,85,8-7,3,0.00350467,verse,leviticus,control_top200
word_count,2,86,12-9,3,0.00350467,verse,leviticus,control_top200
word_count,2,87,11-17,3,0.00350467,verse,leviticus,control_top200
word_count,2,88,8-11,3,0.00350467,verse,leviticus,control_top200
word_count,2,89,22-18,3,0.00350467,verse,leviticus,control_top200
word_count,2,90,15-8,3,0.00350467,verse,leviticus,control_top200
word_count,2,91,13-24,3,0.00350467,verse,leviticus,control_top200
word_count,2,92,16-14,3,0.00350467,verse,leviticus,control_top200
word_count,2,93,15-16,3,0.00350467,verse,leviticus,control_top200
word_count,2,94,16-21,3,0.00350467,verse,leviticus,control_top200
word_count,2,95,24-15,3,0.00350467,verse,leviticus,control_top200
word_count,2,96,14-5,3,0.00350467,verse,leviticus,control_top200
word_count,2,97,22-20,3,0.00350467,verse,leviticus,control_top200
word_count,2,98,12-14,3,0.00350467,verse,leviticus,control_top200
word_count,2,99,5-19,3,0.00350467,verse,leviticus,control_top200
word_count,2,100,5-20,3,0.00350467,verse,leviticus,control_top200
word_count,2,101,17-8,3,0.00350467,verse,leviticus,control_top200
word_count,2,102,22-14,3,0.00350467,verse,leviticus,control_top200
word_count,2,103,5-12,3,0.00350467,verse,leviticus,control_top200
word_count,2,104,10-5,3,0.00350467,verse,leviticus,control_top200
word_count,2,105,13-23,3,0.00350467,verse,leviticus,control_top200
word_count,2,106,14-9,3,0.00350467,verse,leviticus,control_top200
word_count,2,107,8-12,3,0.00350467,verse,leviticus,control_top200
word_count,2,108,10-9,3,0.00350467,verse,leviticus,control_top200
word_count,2,109,21-14,3,0.00350467,verse,leviticus,control_top200
word_count,2,110,24-14,3,0.00350467,verse,leviticus,control_top200
word_count,2,111,22-21,3,0.00350467,verse,leviticus,control_top200
word_count,2,112,18-9,3,0.00350467,verse,leviticus,control_top200
word_count,2,113,17-11,3,0.00350467,verse,leviticus,control_top200
word_count,2,114,13-10,3,0.00350467,verse,leviticus,control_top200
word_count,2,115,9-13,3,0.00350467,verse,leviticus,control_top200
word_count,2,116,22-9,3,0.00350467,verse,leviticus,control_top200
word_count,2,117,9-16,3,0.00350467,verse,leviticus,control_top200
word_count,2,118,16-19,3,0.00350467,verse,leviticus,control_top200
word_count,2,119,19-9,3,0.00350467,verse,leviticus,control_top200
word_count,2,120,16-10,3,0.00350467,verse,leviticus,control_top200
word_count,2,121,11-11,3,0.00350467,verse,leviticus,control_top200
word_count,2,122,13-15,3,0.00350467,verse,leviticus,control_top200
word_count,2,123,5-17,3,0.00350467,verse,leviticus,control_top200
word_count,2,124,6-12,3,0.00350467,verse,leviticus,control_top200
word_count,2,125,11-15,3,0.00350467,verse,leviticus,control_top200
word_count,2,126,22-7,3,0.00350467,verse,leviticus,control_top200
word_count,2,127,17-19,3,0.00350467,verse,leviticus,control_top200
word_count,2,128,15-13,3,0.00350467,verse,leviticus,control_top200
word_count,2,129,21-11,3,0.00350467,verse,leviticus,control_top200
word_count,2,130,7-18,3,0.00350467,verse,leviticus,control_top200
word_count,2,131,18-15,3,0.00350467,verse,leviticus,control_top200
word_count,2,132,13-16,3,0.00350467,verse,leviticus,control_top200
word_count,2,133,8-15,3,0.00350467,verse,leviticus,control_top200
word_count,2,134,7-10,3,0.00350467,verse,leviticus,control_top200
word_count,2,135,18-7,3,0.00350467,verse,leviticus,control_top200
word_count,2,136,15-18,3,0.00350467,verse,leviticus,control_top200
word_count,2,137,11-18,2,0.00233645,verse,leviticus,control_top200
word_count,2,138,15-23,2,0.00233645,verse,leviticus,control_top200
word_count,2,139,10-19,2,0.00233645,verse,leviticus,control_top200
word_count,2,140,22-17,2,0.00233645,verse,leviticus,control_top200
word_count,2,141,6-6,2,0.00233645,verse,leviticus,control_top200
word_count,2,142,17-20,2,0.00233645,verse,leviticus,control_top200
word_count,2,143,17-26,2,0.00233645,verse,leviticus,control_top200
word_count,2,144,17-24,2,0.00233645,verse,leviticus,control_top200
word_count,2,145,22-16,2,0.00233645,verse,leviticus,control_top200
word_count,2,146,13-30,2,0.00233645,verse,leviticus,control_top200
word_count,2,147,5-22,2,0.00233645,verse,leviticus,control_top200
word_count,2,148,20-17,2,0.00233645,verse,leviticus,control_top200
word_count,2,149,17-21,2,0.00233645,verse,leviticus,control_top200
word_count,2,150,18-12,2,0.00233645,verse,leviticus,control_top200
word_count,2,151,20-7,2,0.00233645,verse,leviticus,control_top200
word_count,2,152,7-12,2,0.00233645,verse,leviticus,control_top200
word_count,2,153,19-13,2,0.00233645,verse,leviticus,control_top200
word_count,2,154,7-5,2,0.00233645,verse,leviticus,control_top200
word_count,2,155,14-6,2,0.00233645,verse,leviticus,control_top200
word_count,2,156,14-24,2,0.00233645,verse,leviticus,control_top200
word_count,2,157,23-12,2,0.00233645,verse,leviticus,control_top200
word_count,2,158,18-5,2,0.00233645,verse,leviticus,control_top200
word_count,2,159,12-24,2,0.00233645,verse,leviticus,control_top200
word_count,2,160,14-18,2,0.00233645,verse,leviticus,control_top200
word_count,2,161,9-17,2,0.00233645,verse,leviticus,control_top200
word_count,2,162,15-15,2,0.00233645,verse,leviticus,control_top200
word_count,2,163,13-5,2,0.00233645,verse,leviticus,control_top200
word_count,2,164,12-19,2,0.00233645,verse,leviticus,control_top200
word_count,2,165,18-22,2,0.00233645,verse,leviticus,control_top200
word_count,2,166,21-12,2,0.00233645,verse,leviticus,control_top200
word_count,2,167,9-10,2,0.00233645,verse,leviticus,control_top200
word_count,2,168,10-6,2,0.00233645,verse,leviticus,control_top200
word_count,2,169,19-18,2,0.00233645,verse,leviticus,control_top200
word_count,2,170,15-9,2,0.00233645,verse,leviticus,control_top200
word_count,2,171,22-12,2,0.00233645,verse,leviticus,control_top200
word_count,2,172,19-14,2,0.00233645,verse,leviticus,control_top200
word_count,2,173,24-22,2,0.00233645,verse,leviticus,control_top200
word_count,2,174,20-14,2,0.00233645,verse,leviticus,control_top200
word_count,2,175,16-6,2,0.00233645,verse,leviticus,control_top200
word_count,2,176,12-7,2,0.00233645,verse,leviticus,control_top200
word_count,2,177,9-11,2,0.00233645,verse,leviticus,control_top200
word_count,2,178,18-10,2,0.00233645,verse,leviticus,control_top200
word_count,2,179,23-23,2,0.00233645,verse,leviticus,control_top200
word_count,2,180,9-14,2,0.00233645,verse,leviticus,control_top200
word_count,2,181,19-5,2,0.00233645,verse,leviticus,control_top200
word_count,2,182,5-9,2,0.00233645,verse,leviticus,control_top200
word_count,2,183,13-13,2,0.00233645,verse,leviticus,control_top200
word_count,2,184,9-19,2,0.00233645,verse,leviticus,control_top200
word_count,2,185,23-15,2,0.00233645,verse,leviticus,control_top200
word_count,2,186,7-16,2,0.00233645,verse,leviticus,control_top200
word_count,2,187,11-23,2,0.00233645,verse,leviticus,control_top200
word_count,2,188,16-12,2,0.00233645,verse,leviticus,control_top200
word_count,2,189,20-5,2,0.00233645,verse,leviticus,control_top200
word_count,2,190,13-19,2,0.00233645,verse,leviticus,control_top200
word_count,2,191,19-12,2,0.00233645,verse,leviticus,control_top200
word_count,2,192,13-22,2,0.00233645,verse,leviticus,control_top200
word_count,2,193,10-13,2,0.00233645,verse,leviticus,control_top200
word_count,2,194,8-18,2,0.00233645,verse,leviticus,control_top200
word_count,2,195,7-8,2,0.00233645,verse,leviticus,control_top200
word_count,2,196,10-17,2,0.00233645,verse,leviticus,control_top200
word_count,2,197,21-13,2,0.00233645,verse,leviticus,control_top200
word_count,2,198,22-10,2,0.00233645,verse,leviticus,control_top200
word_count,2,199,11-22,2,0.00233645,verse,leviticus,control_top200
word_count,2,200,19-10,2,0.00233645,verse,leviticus,control_top200
word_count,3,1,18-16-15,3,0.00350877,verse,leviticus,control_top200
word_count,3,2,12-16-20,3,0.00350877,verse,leviticus,control_top200
word_count,3,3,16-8-5,3,0.00350877,verse,leviticus,control_top200
word_count,3,4,9-12-11,3,0.00350877,verse,leviticus,control_top200
word_count,3,5,17-18-16,2,0.00233918,verse,leviticus,control_top200
word_count,3,6,16-15-14,2,0.00233918,verse,leviticus,control_top200
word_count,3,7,15-14-12,2,0.00233918,verse,leviticus,control_top200
word_count,3,8,20-15-23,2,0.00233918,verse,leviticus,control_top200
word_count,3,9,7-13-12,2,0.00233918,verse,leviticus,control_top200
word_count,3,10,12-9-18,2,0.00233918,verse,leviticus,control_top200
word_count,3,11,11-17-14,2,0.00233918,verse,leviticus,control_top200
word_count,3,12,18-16-17,2,0.00233918,verse,leviticus,control_top200
word_count,3,13,16-17-17,2,0.00233918,verse,leviticus,control_top200
word_count,3,14,10-11-5,2,0.00233918,verse,leviticus,control_top200
word_count,3,15,20-10-16,2,0.00233918,verse,leviticus,control_top200
word_count,3,16,14-16-14,2,0.00233918,verse,leviticus,control_top200
word_count,3,17,14-16-17,2,0.00233918,verse,leviticus,control_top200
word_count,3,18,17-14-15,2,0.00233918,verse,leviticus,control_top200
word_count,3,19,22-20-17,2,0.00233918,verse,leviticus,control_top200
word_count,3,20,5-18-16,2,0.00233918,verse,leviticus,control_top200
word_count,3,21,15-20-7,2,0.00233918,verse,leviticus,control_top200
word_count,3,22,13-12-15,2,0.00233918,verse,leviticus,control_top200
