current,next,observed_count,null_mean,null_sd,null_unique_values,z,z_reliable,empirical_p,null_exceedances,permutations,book,run_label,stream_type
yetiv,munah,71,10.422,2.99497174,18,20.226568,True,0.00199601,0,500,genesis,control_exclude_meteg,full
geresh,munah,65,32.656,5.54970833,31,5.828054,True,0.00199601,0,500,genesis,control_exclude_meteg,full
zaqef_qatan,zaqef_gadol,60,17.948,3.96241055,24,10.612732,True,0.00199601,0,500,genesis,control_exclude_meteg,full
revia,qadma,59,15.258,3.94849557,24,11.078143,True,0.00199601,0,500,genesis,control_exclude_meteg,full
sof_pasuq,zaqef_gadol,57,14.946,3.65866857,23,11.494345,True,0.00199601,0,500,genesis,control_exclude_meteg,full
atnah,zaqef_gadol,55,14.15,3.56664294,22,11.453347,True,0.00199601,0,500,genesis,control_exclude_meteg,full
paseq,munah,53,12.278,3.14077138,20,12.965605,True,0.00199601,0,500,genesis,control_exclude_meteg,full
zaqef_gadol,tipeha,50,29.066,5.06210369,29,4.135435,True,0.00199601,0,500,genesis,control_exclude_meteg,full
geresh,mahapakh,49,10.788,3.18234357,21,12.007503,True,0.00199601,0,500,genesis,control_exclude_meteg,full
munah,zinor,47,9.388,2.82230168,16,13.326711,True,0.00199601,0,500,genesis,control_exclude_meteg,full
gershayim,mahapakh,46,5.078,2.12248106,12,19.280266,True,0.00199601,0,500,genesis,control_exclude_meteg,full
sof_pasuq,gershayim,45,9.508,2.86956526,17,12.368424,True,0.00199601,0,500,genesis,control_exclude_meteg,full
qadma,darga,44,6.62,2.4640908,15,15.169896,True,0.00199601,0,500,genesis,control_exclude_meteg,full
revia,tevir,42,21.046,4.34391796,24,4.823756,True,0.00199601,0,500,genesis,control_exclude_meteg,full
zinor,munah,40,9.394,2.69170104,17,11.370505,True,0.00199601,0,500,genesis,control_exclude_meteg,full
munah,segol,38,9.652,2.81544837,18,10.068734,True,0.00199601,0,500,genesis,control_exclude_meteg,full
gershayim,munah,36,14.736,3.48462181,20,6.10224,True,0.00199601,0,500,genesis,control_exclude_meteg,full
sof_pasuq,telisha_qetana,35,7.74,2.67857229,17,10.177063,True,0.00199601,0,500,genesis,control_exclude_meteg,full
atnah,gershayim,32,9.142,2.82662619,18,8.086672,True,0.00199601,0,500,genesis,control_exclude_meteg,full
zinor,segol,31,0.276,0.51415241,3,59.7566,True,0.00199601,0,500,genesis,control_exclude_meteg,full
revia,yetiv,28,2.588,1.60605567,9,15.822615,True,0.00199601,0,500,genesis,control_exclude_meteg,full
telisha_gedola,qadma,27,1.28,1.07699575,6,23.881246,True,0.00199601,0,500,genesis,control_exclude_meteg,full
sof_pasuq,telisha_gedola,22,4.49,2.10303245,14,8.326072,True,0.00199601,0,500,genesis,control_exclude_meteg,full
geresh,darga,21,3.346,1.7778091,11,9.9302,True,0.00199601,0,500,genesis,control_exclude_meteg,full
zaqef_qatan,yetiv,20,8.25,2.66490214,16,4.409168,True,0.00199601,0,500,genesis,control_exclude_meteg,full
zaqef_qatan,tevir,85,63.952,7.80483998,41,2.696788,True,0.00598802,2,500,genesis,control_exclude_meteg,full
atnah,darga,32,20.57,4.62253563,27,2.472669,True,0.01397206,6,500,genesis,control_exclude_meteg,full
atnah,revia,63,49.698,6.68372204,37,1.990208,True,0.03792415,18,500,genesis,control_exclude_meteg,full
sof_pasuq,merkha,224,202.692,12.330337,64,1.728096,True,0.05588822,27,500,genesis,control_exclude_meteg,full
atnah,pashta,145,137.336,10.31483862,53,0.743007,True,0.249501,124,500,genesis,control_exclude_meteg,full
atnah,tevir,52,50.098,6.59601477,38,0.288356,True,0.40918164,204,500,genesis,control_exclude_meteg,full
zaqef_qatan,darga,26,26.454,4.96560151,29,-0.091429,True,0.56886228,284,500,genesis,control_exclude_meteg,full
atnah,tipeha,231,239.46,13.79656081,69,-0.613196,True,0.750499,375,500,genesis,control_exclude_meteg,full
sof_pasuq,pashta,125,142.342,11.3125144,55,-1.532993,True,0.93812375,469,500,genesis,control_exclude_meteg,full
zaqef_qatan,munah,116,248.112,13.9079228,70,-9.499046,True,1.0,500,500,genesis,control_exclude_meteg,full
sof_pasuq,tipeha,115,252.154,13.44782406,68,-10.198973,True,1.0,500,500,genesis,control_exclude_meteg,full
zaqef_qatan,pashta,77,175.73,12.14496193,60,-8.129297,True,1.0,500,500,genesis,control_exclude_meteg,full
zaqef_qatan,mahapakh,42,82.4,8.46139412,44,-4.774627,True,1.0,500,500,genesis,control_exclude_meteg,full
sof_pasuq,tevir,37,52.404,6.06616689,30,-2.53933,True,1.0,500,500,genesis,control_exclude_meteg,full
qadma,merkha,33,61.264,7.22958074,40,-3.909494,True,1.0,500,500,genesis,control_exclude_meteg,full
qadma,zaqef_qatan,28,47.52,6.27346098,36,-3.11152,True,1.0,500,500,genesis,control_exclude_meteg,full
revia,merkha,28,81.534,8.06144017,45,-6.640749,True,1.0,500,500,genesis,control_exclude_meteg,full
merkha,pashta,25,226.66,13.60671472,69,-14.820624,True,1.0,500,500,genesis,control_exclude_meteg,full
munah,mahapakh,25,105.096,9.2651211,49,-8.644895,True,1.0,500,500,genesis,control_exclude_meteg,full
revia,munah,25,80.892,8.48364783,45,-6.588204,True,1.0,500,500,genesis,control_exclude_meteg,full
munah,munah,24,318.526,15.83663228,78,-18.597767,True,1.0,500,500,genesis,control_exclude_meteg,full
atnah,sof_pasuq,22,123.696,9.90392647,52,-10.268251,True,1.0,500,500,genesis,control_exclude_meteg,full
