taam,rank,successor,count,prob,book,run_label,stream_type
atnah,1,merkha,180,0.22140221,leviticus,control_exclude_external,core_projected
atnah,2,tipeha,126,0.15498155,leviticus,control_exclude_external,core_projected
atnah,3,munah,118,0.14514145,leviticus,control_exclude_external,core_projected
atnah,4,mahapakh,96,0.11808118,leviticus,control_exclude_external,core_projected
atnah,5,qadma,57,0.0701107,leviticus,control_exclude_external,core_projected
atnah,6,pashta,55,0.06765068,leviticus,control_exclude_external,core_projected
atnah,7,meteg,55,0.06765068,leviticus,control_exclude_external,core_projected
atnah,8,tevir,45,0.05535055,leviticus,control_exclude_external,core_projected
atnah,9,darga,39,0.04797048,leviticus,control_exclude_external,core_projected
atnah,10,revia,14,0.01722017,leviticus,control_exclude_external,core_projected
darga,1,tevir,153,0.89473684,leviticus,control_exclude_external,core_projected
darga,2,meteg,13,0.07602339,leviticus,control_exclude_external,core_projected
darga,3,munah,3,0.01754386,leviticus,control_exclude_external,core_projected
darga,4,tipeha,2,0.01169591,leviticus,control_exclude_external,core_projected
geresh,1,munah,75,0.43103448,leviticus,control_exclude_external,core_projected
geresh,2,revia,38,0.2183908,leviticus,control_exclude_external,core_projected
geresh,3,mahapakh,24,0.13793103,leviticus,control_exclude_external,core_projected
geresh,4,meteg,11,0.06321839,leviticus,control_exclude_external,core_projected
geresh,5,darga,9,0.05172414,leviticus,control_exclude_external,core_projected
geresh,6,merkha,8,0.04597701,leviticus,control_exclude_external,core_projected
geresh,7,qadma,7,0.04022989,leviticus,control_exclude_external,core_projected
geresh,8,pashta,2,0.01149425,leviticus,control_exclude_external,core_projected
mahapakh,1,pashta,387,0.85809313,leviticus,control_exclude_external,core_projected
mahapakh,2,meteg,63,0.13968958,leviticus,control_exclude_external,core_projected
mahapakh,3,tipeha,1,0.00221729,leviticus,control_exclude_external,core_projected
merkha,1,tipeha,802,0.58412236,leviticus,control_exclude_external,core_projected
merkha,2,meteg,441,0.32119446,leviticus,control_exclude_external,core_projected
merkha,3,tevir,100,0.07283321,leviticus,control_exclude_external,core_projected
merkha,4,pashta,26,0.01893664,leviticus,control_exclude_external,core_projected
merkha,5,munah,3,0.002185,leviticus,control_exclude_external,core_projected
merkha,6,darga,1,0.00072833,leviticus,control_exclude_external,core_projected
meteg,1,munah,212,0.14600551,leviticus,control_exclude_external,core_projected
meteg,2,merkha,196,0.13498623,leviticus,control_exclude_external,core_projected
meteg,3,pashta,175,0.12052342,leviticus,control_exclude_external,core_projected
meteg,4,mahapakh,149,0.10261708,leviticus,control_exclude_external,core_projected
meteg,5,qadma,130,0.08953168,leviticus,control_exclude_external,core_projected
meteg,6,tipeha,128,0.08815427,leviticus,control_exclude_external,core_projected
meteg,7,meteg,104,0.07162534,leviticus,control_exclude_external,core_projected
meteg,8,revia,78,0.05371901,leviticus,control_exclude_external,core_projected
meteg,9,zaqef_qatan,77,0.0530303,leviticus,control_exclude_external,core_projected
meteg,10,tevir,50,0.03443526,leviticus,control_exclude_external,core_projected
munah,1,zaqef_qatan,571,0.42233728,leviticus,control_exclude_external,core_projected
munah,2,atnah,335,0.24778107,leviticus,control_exclude_external,core_projected
munah,3,revia,179,0.13239645,leviticus,control_exclude_external,core_projected
munah,4,munah,101,0.07470414,leviticus,control_exclude_external,core_projected
munah,5,meteg,71,0.05251479,leviticus,control_exclude_external,core_projected
munah,6,mahapakh,31,0.02292899,leviticus,control_exclude_external,core_projected
munah,7,telisha_qetana,19,0.01405325,leviticus,control_exclude_external,core_projected
munah,8,qadma,16,0.01183432,leviticus,control_exclude_external,core_projected
munah,9,darga,10,0.00739645,leviticus,control_exclude_external,core_projected
munah,10,pashta,10,0.00739645,leviticus,control_exclude_external,core_projected
pashta,1,munah,400,0.44444444,leviticus,control_exclude_external,core_projected
pashta,2,zaqef_qatan,309,0.34333333,leviticus,control_exclude_external,core_projected
pashta,3,pashta,133,0.14777778,leviticus,control_exclude_external,core_projected
pashta,4,meteg,50,0.05555556,leviticus,control_exclude_external,core_projected
pashta,5,mahapakh,5,0.00555556,leviticus,control_exclude_external,core_projected
pashta,6,qadma,2,0.00222222,leviticus,control_exclude_external,core_projected
pashta,7,merkha,1,0.00111111,leviticus,control_exclude_external,core_projected
qadma,1,geresh,151,0.45209581,leviticus,control_exclude_external,core_projected
qadma,2,mahapakh,66,0.19760479,leviticus,control_exclude_external,core_projected
qadma,3,darga,39,0.11676647,leviticus,control_exclude_external,core_projected
qadma,4,merkha,35,0.10479042,leviticus,control_exclude_external,core_projected
qadma,5,zaqef_qatan,21,0.06287425,leviticus,control_exclude_external,core_projected
qadma,6,meteg,14,0.04191617,leviticus,control_exclude_external,core_projected
qadma,7,munah,8,0.0239521,leviticus,control_exclude_external,core_projected
revia,1,pashta,70,0.22435897,leviticus,control_exclude_external,core_projected
revia,2,mahapakh,69,0.22115385,leviticus,control_exclude_external,core_projected
revia,3,meteg,42,0.13461538,leviticus,control_exclude_external,core_projected
revia,4,qadma,34,0.10897436,leviticus,control_exclude_external,core_projected
revia,5,munah,32,0.1025641,leviticus,control_exclude_external,core_projected
revia,6,tevir,25,0.08012821,leviticus,control_exclude_external,core_projected
revia,7,merkha,17,0.05448718,leviticus,control_exclude_external,core_projected
revia,8,darga,16,0.05128205,leviticus,control_exclude_external,core_projected
revia,9,telisha_qetana,4,0.01282051,leviticus,control_exclude_external,core_projected
revia,10,zaqef_qatan,3,0.00961538,leviticus,control_exclude_external,core_projected
telisha_qetana,1,qadma,69,0.97183099,leviticus,control_exclude_external,core_projected
telisha_qetana,2,meteg,2,0.02816901,leviticus,control_exclude_external,core_projected
tevir,1,merkha,238,0.57211538,leviticus,control_exclude_external,core_projected
tevir,2,tipeha,161,0.38701923,leviticus,control_exclude_external,core_projected
tevir,3,meteg,17,0.04086538,leviticus,control_exclude_external,core_projected
tipeha,1,meteg,514,0.30815348,leviticus,control_exclude_external,core_projected
tipeha,2,atnah,439,0.26318945,leviticus,control_exclude_external,core_projected
tipeha,3,merkha,370,0.22182254,leviticus,control_exclude_external,core_projected
